Defense,Offense,Quarter,Down,Drive_number,Play_number,Play_type,Yard_line,Distance,Yards_gained,Yards_to_goal,Scoring,Away,Clock,Defense_conference,Defense_score,Defense_timeouts,Drive_id,Game_id,Home,ID,Offense_conference,Offense_score,Offense_timeouts,Play_text,Wall_clock,Year,Week,Season,Who_scored,Yards_to_success,Success,TD_first,Score_drive,Runner,Passer,Receiver,Interceptor,Tackler,Forcer,Fumbler,Recoverer,PAT_kicker,PAT_type,Two_point,Two_point_type,Two_point_runner,Two_point_passer,Two_point_receiver,Kicker,Kick_type,Returner,Blocker,FG_type,Punter,Punt_type,Timeout_team,Timeout_time,Penalty1_type,Penalty1_status,Penalty1_team,Penalty1_transgressor,Penalty2_type,Penalty2_status,Penalty2_team,Penalty2_transgressor,Penalty3_type,Penalty3_status,Penalty3_team,Penalty3_transgressor
Texas,Alabama,1,2,1,11,Rush,26,3,-4,26,false,Alabama,10:00,Big 12,0,3,4014038681,401403868,Texas,401403868101899901,SEC,0,3,Jahmyr Gibbs run for a loss of 4 yards to the Texas 30,2022-09-10T16:13:17.000Z,2022,2,regular,neither,2.0999999999999996,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,1,3,1,12,Sack,30,7,-4,30,false,Alabama,9:50,Big 12,0,3,4014038681,401403868,Texas,401403868101904901,SEC,0,3,Bryce Young sacked by Ovie Oghoufo for a loss of 4 yards to the Texas 34,2022-09-10T16:14:51.000Z,2022,2,regular,neither,7,Unsuccessful,false,false,,Bryce Young,,,Ovie Oghoufo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,1,4,1,13,Field Goal Good,34,11,52,34,true,Alabama,8:47,Big 12,0,3,4014038681,401403868,Texas,401403868101915201,SEC,3,3,Will Reichard 52 Yd Field Goal ,2022-09-10T16:17:11.000Z,2022,2,regular,offense,11,Field Goal,false,false,,,,,,,,,,,,,,,,Will Reichard,,,,good,,,,,,,,,,,,,,,,
Texas,Alabama,1,4,2,1,Kickoff,65,11,0,65,false,Alabama,8:47,Big 12,0,3,4014038682,401403868,Texas,401403868101915202,SEC,3,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-10T16:17:11.000Z,2022,2,regular,neither,11,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,2,2,Pass Reception,25,10,8,75,false,Alabama,8:09,SEC,3,3,4014038682,401403868,Texas,401403868101919001,Big 12,0,3,Quinn Ewers pass complete to Ja'Tavion Sanders for 8 yds to the Texas 33,2022-09-10T16:19:12.000Z,2022,2,regular,neither,5.0,Successful,false,false,,Quinn Ewers,Ja'Tavion Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,2,2,3,Rush,33,2,4,67,false,Alabama,7:41,SEC,3,3,4014038682,401403868,Texas,401403868101925801,Big 12,0,3,Bijan Robinson run for 4 yds to the Texas 37 for a 1ST down,2022-09-10T16:19:39.000Z,2022,2,regular,neither,1.4,Successful,true,false,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,2,4,Pass Reception,37,10,-7,63,false,Alabama,7:00,SEC,3,3,4014038682,401403868,Texas,401403868101929901,Big 12,0,3,"Quinn Ewers pass complete to Roschon Johnson for 8 yds to the Texas 45 TEXAS Penalty, Personal Foul (-15 Yards) to the Texas 30",2022-09-10T16:22:19.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,false,,Quinn Ewers,Roschon Johnson,,,,,,,,,,,,,,,,,,,,,,Personal Foul,enforced,Texas,No data,,,,,,,,
Alabama,Texas,1,1,2,5,Pass Reception,30,17,22,70,false,Alabama,6:45,SEC,3,3,4014038682,401403868,Texas,401403868101935401,Big 12,0,3,Quinn Ewers pass complete to Xavier Worthy for 22 yds to the Alab 48 for a 1ST down,2022-09-10T16:22:42.000Z,2022,2,regular,neither,8.5,Successful,true,false,,Quinn Ewers,Xavier Worthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,2,6,Penalty,52,10,5,48,false,Alabama,6:00,SEC,3,3,4014038682,401403868,Texas,401403868101939902,Big 12,0,3,"ALABAMA Penalty, Defensive Offside (5 Yards) to the Alab 43",2022-09-10T16:23:03.000Z,2022,2,regular,neither,5.0,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Offside,enforced,Alabama,No data,,,,,,,,
Alabama,Texas,1,1,2,7,Rush,57,5,-2,43,false,Alabama,5:45,SEC,3,3,4014038682,401403868,Texas,401403868101945402,Big 12,0,3,Bijan Robinson run for a loss of 2 yards to the Alab 45,2022-09-10T16:23:14.000Z,2022,2,regular,neither,2.5,Unsuccessful,false,false,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,2,2,8,Rush,55,7,5,45,false,Alabama,5:00,SEC,3,3,4014038682,401403868,Texas,401403868101949901,Big 12,0,3,Bijan Robinson run for 5 yds to the Alab 40,2022-09-10T16:25:19.000Z,2022,2,regular,neither,4.8999999999999995,Successful,false,false,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,3,2,9,Penalty,60,2,5,40,false,Alabama,4:45,SEC,3,3,4014038682,401403868,Texas,401403868101955401,Big 12,0,3,"ALABAMA Penalty, Defensive Offside (5 Yards) to the Alab 35 for a 1ST down",2022-09-10T16:25:43.000Z,2022,2,regular,neither,2,Penalty,true,false,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Offside,enforced,Alabama,No data,,,,,,,,
Alabama,Texas,1,1,2,10,Pass Incompletion,65,10,0,35,false,Alabama,4:40,SEC,3,3,4014038682,401403868,Texas,401403868101955902,Big 12,0,3,Quinn Ewers pass incomplete to Austin Jordan,2022-09-10T16:25:52.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,false,,Quinn Ewers,Austin Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,2,2,11,Pass Reception,65,10,8,35,false,Alabama,4:30,SEC,3,3,4014038682,401403868,Texas,401403868101956902,Big 12,0,3,Quinn Ewers pass complete to Jordan Whittington for 8 yds to the Alab 27,2022-09-10T16:27:33.000Z,2022,2,regular,neither,7.0,Successful,false,false,,Quinn Ewers,Jordan Whittington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,3,2,12,Pass Reception,73,2,4,27,false,Alabama,4:00,SEC,3,3,4014038682,401403868,Texas,401403868101959901,Big 12,0,3,Quinn Ewers pass complete to Jordan Whittington for 4 yds to the Alab 23 for a 1ST down,2022-09-10T16:30:04.000Z,2022,2,regular,neither,2,Successful,true,false,,Quinn Ewers,Jordan Whittington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,2,13,Pass Reception,77,10,14,23,false,Alabama,3:30,SEC,3,3,4014038682,401403868,Texas,401403868101966901,Big 12,0,3,Quinn Ewers pass complete to Jordan Whittington for 14 yds to the Alab 9 for a 1ST down,2022-09-10T16:30:35.000Z,2022,2,regular,neither,5.0,Successful,true,false,,Quinn Ewers,Jordan Whittington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,2,14,Rush,91,9,1,9,false,Alabama,3:25,SEC,3,3,4014038682,401403868,Texas,401403868101967401,Big 12,0,3,Bijan Robinson run for 1 yd to the Alab 8,2022-09-10T16:30:56.000Z,2022,2,regular,neither,4.5,Unsuccessful,false,false,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,2,2,15,Pass Incompletion,92,8,0,8,false,Alabama,3:15,SEC,3,3,4014038682,401403868,Texas,401403868101968401,Big 12,0,3,Quinn Ewers pass incomplete to Ja'Tavion Sanders,2022-09-10T16:31:06.000Z,2022,2,regular,neither,5.6,Unsuccessful,false,false,,Quinn Ewers,Ja'Tavion Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,3,2,16,Timeout,92,0,0,8,false,Alabama,3:01,SEC,3,3,4014038682,401403868,Texas,401403868101969801,Big 12,0,2,"Timeout TEXAS, clock 03:01",2022-09-10T16:31:25.000Z,2022,2,regular,neither,0,Timeout,true,false,,,,,,,,,,,,,,,,,,,,,,,Texas,03:01,,,,,,,,,,,,
Alabama,Texas,1,3,2,17,Pass Incompletion,92,8,0,8,false,Alabama,2:55,SEC,3,3,4014038682,401403868,Texas,401403868101974401,Big 12,0,2,Quinn Ewers pass incomplete to Ja'Tavion Sanders,2022-09-10T16:31:35.000Z,2022,2,regular,neither,8,Unsuccessful,false,false,,Quinn Ewers,Ja'Tavion Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,4,2,18,Field Goal Good,92,8,26,8,true,Alabama,2:51,SEC,3,3,4014038682,401403868,Texas,401403868101974801,Big 12,3,2,Bert Auburn 26 Yd Field Goal ,2022-09-10T16:31:51.000Z,2022,2,regular,offense,8,Field Goal,false,false,,,,,,,,,,,,,,,,Bert Auburn,,,,good,,,,,,,,,,,,,,,,
Alabama,Texas,1,4,3,1,Kickoff,35,9,19,65,false,Alabama,2:51,SEC,3,3,4014038683,401403868,Texas,401403868101974802,Big 12,3,2,"Will Stone kickoff for 65 yds , Jahmyr Gibbs return for 19 yds to the Alab 19",2022-09-10T16:31:51.000Z,2022,2,regular,neither,9,Kickoff,true,true,,,,,,,,,,,,,,,,Will Stone,returned,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,
Texas,Alabama,1,1,3,2,Rushing Touchdown,81,10,81,81,true,Alabama,2:34,Big 12,3,2,4014038683,401403868,Texas,401403868101976501,SEC,10,3,Jase McClellan 81 Yd Run (Will Reichard Kick),2022-09-10T16:38:32.000Z,2022,2,regular,offense,5.0,Successful,true,true,Jase McClellan,,,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,1,1,4,1,Kickoff,65,10,0,65,false,Alabama,2:34,Big 12,3,2,4014038684,401403868,Texas,401403868101976503,SEC,10,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-10T16:38:32.000Z,2022,2,regular,neither,5.0,Kickoff,false,true,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,4,2,Rush,25,10,2,75,false,Alabama,2:25,SEC,10,3,4014038684,401403868,Texas,401403868101977401,Big 12,3,2,Bijan Robinson run for 2 yds to the Texas 27,2022-09-10T16:40:45.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,true,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,2,4,3,Pass Reception,27,8,7,73,false,Alabama,1:31,SEC,10,3,4014038684,401403868,Texas,401403868101986801,Big 12,3,2,Quinn Ewers pass complete to Jordan Whittington for 7 yds to the Texas 34,2022-09-10T16:41:37.000Z,2022,2,regular,neither,5.6,Successful,false,true,,Quinn Ewers,Jordan Whittington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,3,4,4,Pass Reception,34,1,17,66,false,Alabama,1:16,SEC,10,3,4014038684,401403868,Texas,401403868101988301,Big 12,3,2,Quinn Ewers pass complete to Jordan Whittington for 17 yds to the Alab 49 for a 1ST down,2022-09-10T16:42:24.000Z,2022,2,regular,neither,1,Successful,true,true,,Quinn Ewers,Jordan Whittington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,1,4,5,Pass Reception,51,10,48,49,false,Alabama,0:37,SEC,10,3,4014038684,401403868,Texas,401403868101996201,Big 12,3,2,"Quinn Ewers pass complete to Xavier Worthy for 46 yds to the Alab 3 for a 1ST down ALABAMA Penalty, Personal Foul (Khyree Jackson) to the Alab 1 for a 1ST down",2022-09-10T16:44:58.000Z,2022,2,regular,neither,5.0,Successful,true,true,,Quinn Ewers,Xavier Worthy,,,,,,,,,,,,,,,,,,,,,,Personal Foul,enforced,Alabama,Khyree Jackson,,,,,,,,
Alabama,Texas,1,1,4,6,Penalty,99,1,0,1,false,Alabama,0:31,SEC,10,3,4014038684,401403868,Texas,401403868101996801,Big 12,3,2,"Ewers, Quinn pass incomplete, PENALTY ALABAMA roughing passer (Turner, Dallas) 0 yards to the ALABAMA1, NO PLAY, 1ST DOWN TEXAS.",2022-09-10T16:46:53.000Z,2022,2,regular,neither,0.5,Penalty,false,true,,,,,,,,,,,,,,,,,,,,,,,,,Roughing Passer,enforced,Alabama,Dallas Turner,,,,,,,,
Alabama,Texas,1,1,4,7,Rush,99,1,0,1,false,Alabama,0:01,SEC,10,3,4014038684,401403868,Texas,401403868101999801,Big 12,3,2,Bijan Robinson run for no gain to the Alab 1,2022-09-10T16:48:47.000Z,2022,2,regular,neither,0.5,Unsuccessful,false,true,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,1,0,4,8,End Period,99,0,0,1,false,Alabama,0:00,SEC,10,3,4014038684,401403868,Texas,401403868101999802,Big 12,3,2,End of 1st Quarter,2022-09-10T16:49:11.000Z,2022,2,regular,neither,0,End of,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,2,4,9,Rushing Touchdown,99,1,1,1,true,Alabama,14:55,SEC,10,3,4014038684,401403868,Texas,401403868102854401,Big 12,10,2,Bijan Robinson 1 Yd Run (Bert Auburn Kick),2022-09-10T16:52:13.000Z,2022,2,regular,offense,0.7,Successful,true,true,Bijan Robinson,,,,,,,,Bert Auburn,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,2,5,1,Kickoff,35,10,0,65,false,Alabama,14:55,SEC,10,3,4014038685,401403868,Texas,401403868102854403,Big 12,10,2,Will Stone kickoff for 65 yds for a touchback,2022-09-10T16:52:13.000Z,2022,2,regular,neither,7.0,Kickoff,false,false,,,,,,,,,,,,,,,,Will Stone,touchback,No data,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,1,5,2,Rush,75,10,4,75,false,Alabama,14:43,Big 12,10,2,4014038685,401403868,Texas,401403868102855601,SEC,10,3,Jase McClellan run for 4 yds to the Alab 29,2022-09-10T16:54:53.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,2,5,3,Pass Incompletion,71,6,0,71,false,Alabama,14:15,Big 12,10,2,4014038685,401403868,Texas,401403868102858401,SEC,10,3,Bryce Young pass incomplete,2022-09-10T16:59:29.000Z,2022,2,regular,neither,4.199999999999999,Unsuccessful,false,false,,Bryce Young,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,3,5,4,Pass Reception,71,6,8,71,false,Alabama,13:55,Big 12,10,2,4014038685,401403868,Texas,401403868102864401,SEC,10,3,Bryce Young pass complete to Jahmyr Gibbs for 8 yds to the Alab 37 for a 1ST down,2022-09-10T16:59:42.000Z,2022,2,regular,neither,6,Successful,true,false,,Bryce Young,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,1,5,5,Pass Incompletion,63,10,0,63,false,Alabama,13:39,Big 12,10,2,4014038685,401403868,Texas,401403868102866001,SEC,10,3,Bryce Young pass incomplete to Cameron Latu,2022-09-10T17:00:09.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Cameron Latu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,2,5,6,Rush,63,10,3,63,false,Alabama,13:25,Big 12,10,2,4014038685,401403868,Texas,401403868102867401,SEC,10,3,Jahmyr Gibbs run for 3 yds to the Alab 40,2022-09-10T17:00:44.000Z,2022,2,regular,neither,7.0,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,3,5,7,Penalty,60,7,-5,60,false,Alabama,12:40,Big 12,10,2,4014038685,401403868,Texas,401403868102875901,SEC,10,3,"ALABAMA Penalty, False Start (JC Latham) to the Alab 35",2022-09-10T17:01:46.000Z,2022,2,regular,neither,7,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,False Start,enforced,Alabama,JC Latham,,,,,,,,
Texas,Alabama,2,3,5,8,Timeout,65,12,0,65,false,Alabama,12:27,Big 12,10,2,4014038685,401403868,Texas,401403868102877201,SEC,10,2,"Timeout ALABAMA, clock 12:27",2022-09-10T17:02:10.000Z,2022,2,regular,neither,12,Timeout,false,false,,,,,,,,,,,,,,,,,,,,,,,Alabama,12:27,,,,,,,,,,,,
Texas,Alabama,2,3,5,9,Pass Reception,65,12,14,65,false,Alabama,12:20,Big 12,10,2,4014038685,401403868,Texas,401403868102877901,SEC,10,2,Bryce Young pass complete to Cameron Latu for 14 yds to the Alab 49 for a 1ST down,2022-09-10T17:05:25.000Z,2022,2,regular,neither,12,Successful,true,false,,Bryce Young,Cameron Latu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,1,5,10,Pass Reception,51,10,-1,51,false,Alabama,11:57,Big 12,10,2,4014038685,401403868,Texas,401403868102884201,SEC,10,2,Bryce Young pass complete to Traeshon Holden for a loss of 1 yard to the Alab 48,2022-09-10T17:05:46.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,2,5,11,Pass Reception,52,11,2,52,false,Alabama,11:10,Big 12,10,2,4014038685,401403868,Texas,401403868102888901,SEC,10,2,Bryce Young pass complete to Jermaine Burton for 2 yds to the 50 yard line,2022-09-10T17:06:33.000Z,2022,2,regular,neither,7.699999999999999,Unsuccessful,false,false,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,3,5,12,Sack,50,9,-11,50,false,Alabama,10:02,Big 12,10,2,4014038685,401403868,Texas,401403868102899701,SEC,10,2,Bryce Young sacked by Jaylan Ford for a loss of 11 yards to the Alab 39,2022-09-10T17:07:41.000Z,2022,2,regular,neither,9,Unsuccessful,false,false,,Bryce Young,,,Jaylan Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Alabama,2,4,5,13,Penalty,61,20,-5,61,false,Alabama,10:02,Big 12,10,2,4014038685,401403868,Texas,401403868102899702,SEC,10,2,"ALABAMA Penalty, False Start (Demouy Kennedy) to the Alab 34",2022-09-10T17:07:41.000Z,2022,2,regular,neither,20,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,False Start,enforced,Alabama,Demouy Kennedy,,,,,,,,
Texas,Alabama,2,4,5,14,Punt,66,25,50,66,false,Alabama,9:47,Big 12,10,2,4014038685,401403868,Texas,401403868102905201,SEC,10,2,"James Burnip punt for 50 yds , Xavier Worthy returns for a loss of 1 yard to the Texas 15",2022-09-10T17:09:12.000Z,2022,2,regular,neither,25,Punt,true,false,,,,,,,,,,,,,,,,,,Xavier Worthy,,,James Burnip,returned,,,,,,,,,,,,,,
Alabama,Texas,2,1,6,1,Penalty,15,10,-5,85,false,Alabama,9:35,SEC,10,2,4014038686,401403868,Texas,401403868102906401,Big 12,10,2,"Robinson, Bijan rush for 4 yards to the TEXAS19, PENALTY TEXAS illegal formation 5 yards to the TEXAS10, NO PLAY.",2022-09-10T17:09:53.000Z,2022,2,regular,neither,5.0,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Illegal Formation,enforced,Texas,No data,,,,,,,,
Alabama,Texas,2,1,6,2,Rush,10,15,7,90,false,Alabama,9:10,SEC,10,2,4014038686,401403868,Texas,401403868102908901,Big 12,10,2,Bijan Robinson run for 7 yds to the Texas 17,2022-09-10T17:10:16.000Z,2022,2,regular,neither,7.5,Unsuccessful,false,false,Bijan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,2,6,3,Rush,17,8,9,83,false,Alabama,8:17,SEC,10,2,4014038686,401403868,Texas,401403868102918201,Big 12,10,2,Hudson Card run for 9 yds to the Texas 26 for a 1ST down,2022-09-10T17:11:12.000Z,2022,2,regular,neither,5.6,Successful,true,false,Hudson Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,1,6,4,Rush,26,10,-2,74,false,Alabama,7:49,SEC,10,2,4014038686,401403868,Texas,401403868102925001,Big 12,10,2,Keilan Robinson run for a loss of 2 yards to the Texas 24,2022-09-10T17:11:39.000Z,2022,2,regular,neither,5.0,Unsuccessful,false,false,Keilan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,2,6,5,Rush,24,12,-2,76,false,Alabama,7:14,SEC,10,2,4014038686,401403868,Texas,401403868102928501,Big 12,10,2,Roschon Johnson run for a loss of 2 yards to the Texas 22,2022-09-10T17:12:17.000Z,2022,2,regular,neither,8.399999999999999,Unsuccessful,false,false,Roschon Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,3,6,6,Pass Reception,22,14,1,78,false,Alabama,6:33,SEC,10,2,4014038686,401403868,Texas,401403868102936601,Big 12,10,2,Hudson Card pass complete to Roschon Johnson for 1 yd to the Texas 23,2022-09-10T17:12:57.000Z,2022,2,regular,neither,14,Unsuccessful,false,false,,Hudson Card,Roschon Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Texas,2,4,6,7,Penalty,23,13,-5,77,false,Alabama,6:07,SEC,10,2,4014038686,401403868,Texas,401403868102939201,Big 12,10,2,"TEXAS Penalty, False Start (-5 Yards) to the Texas 18",2022-09-10T17:13:40.000Z,2022,2,regular,neither,13,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,False Start,enforced,Texas,No data,,,,,,,,
Alabama,Texas,2,4,6,8,Punt,18,18,0,82,false,Alabama,5:59,SEC,10,2,4014038686,401403868,Texas,401403868102944001,Big 12,10,2,"Daniel Trejo punt for 37 yds , Kool-Aid McKinstry returns for no gain to the Alab 45",2022-09-10T17:14:53.000Z,2022,2,regular,neither,18,Punt,false,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Daniel Trejo,returned,,,,,,,,,,,,,,
