Defense,Offense,Quarter,Down,Drive_number,Play_number,Play_type,Yard_line,Distance,Yards_gained,Yards_to_goal,Scoring,Away,Clock,Defense_conference,Defense_score,Defense_timeouts,Drive_id,Game_id,Home,ID,Offense_conference,Offense_score,Offense_timeouts,Play_text,Wall_clock,Year,Week,Season,Who_scored,Yards_to_success,Success,TD_first,Score_drive,Runner,Passer,Receiver,Interceptor,Tackler,Forcer,Fumbler,Recoverer,PAT_kicker,PAT_type,Two_point,Two_point_type,Two_point_runner,Two_point_passer,Two_point_receiver,Kicker,Kick_type,Returner,Blocker,FG_type,Punter,Punt_type,Timeout_team,Timeout_time,Penalty1_type,Penalty1_status,Penalty1_team,Penalty1_transgressor,Penalty2_type,Penalty2_status,Penalty2_team,Penalty2_transgressor,Penalty3_type,Penalty3_status,Penalty3_team,Penalty3_transgressor
Arkansas,Alabama,1,2,3,2,Pass Incompletion,56,1,0,56,false,Alabama,9:10,SEC,0,3,4014039023,401403902,Arkansas,401403902101908901,SEC,0,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-10-01T19:53:05.000Z,2022,5,regular,neither,0.7,Unsuccessful,false,true,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,3,3,3,Rush,56,1,2,56,false,Alabama,9:00,SEC,0,3,4014039023,401403902,Arkansas,401403902101909901,SEC,0,3,Jase McClellan run for 2 yds to the Alab 46 for a 1ST down,2022-10-01T19:54:09.000Z,2022,5,regular,neither,1,Successful,true,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,1,3,4,Pass Incompletion,54,10,0,54,false,Alabama,8:52,SEC,0,3,4014039023,401403902,Arkansas,401403902101914701,SEC,0,3,Bryce Young pass incomplete to Kobe Prentice,2022-10-01T19:54:51.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,true,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,2,3,5,Rush,54,10,7,54,false,Alabama,8:11,SEC,0,3,4014039023,401403902,Arkansas,401403902101918801,SEC,0,3,Jahmyr Gibbs run for 7 yds to the Ark 47,2022-10-01T19:55:04.000Z,2022,5,regular,neither,7.0,Successful,false,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,3,3,6,Passing Touchdown,47,3,47,47,true,Alabama,7:41,SEC,0,3,4014039023,401403902,Arkansas,401403902101925801,SEC,7,3,"Bryce Young pass complete to Kobe Prentice for 47 yds for a TD, (Will Reichard KICK)",2022-10-01T19:56:08.000Z,2022,5,regular,offense,3,Successful,true,true,,Bryce Young,Kobe Prentice,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,3,4,1,Kickoff,65,3,0,65,false,Alabama,7:41,SEC,0,3,4014039024,401403902,Arkansas,401403902101925803,SEC,7,3,Will Reichard kickoff for 65 yds for a touchback,2022-10-01T19:56:08.000Z,2022,5,regular,neither,3,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,1,4,2,Rush,25,10,2,75,false,Alabama,7:30,SEC,7,3,4014039024,401403902,Arkansas,401403902101926901,SEC,0,3,Raheim Sanders run for 2 yds to the Ark 27,2022-10-01T20:00:06.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,Raheim Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,2,4,3,Rush,27,8,6,73,false,Alabama,7:03,SEC,7,3,4014039024,401403902,Arkansas,401403902101929601,SEC,0,3,Raheim Sanders run for 6 yds to the Ark 33,2022-10-01T20:00:24.000Z,2022,5,regular,neither,5.6,Successful,false,false,Raheim Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,3,4,4,Rush,33,2,1,67,false,Alabama,6:26,SEC,7,3,4014039024,401403902,Arkansas,401403902101937301,SEC,0,3,KJ Jefferson run for 1 yd to the Ark 34,2022-10-01T20:01:02.000Z,2022,5,regular,neither,2,Unsuccessful,false,false,KJ Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,4,4,5,Penalty,34,1,-4,66,false,Alabama,6:00,SEC,7,3,4014039024,401403902,Arkansas,401403902101939901,SEC,0,3,"ARKANSAS Penalty, Delay of Game (-4 Yards) to the Ark 30",2022-10-01T20:02:06.000Z,2022,5,regular,neither,1,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Delay Of Game,enforced,Arkansas,No data,,,,,,,,
Alabama,Arkansas,1,4,4,6,Punt,30,5,0,70,false,Alabama,5:40,SEC,7,3,4014039024,401403902,Arkansas,401403902101945901,SEC,0,3,"Max Fletcher punt for 50 yds, fair catch by Kool-Aid McKinstry at the Alab 20",2022-10-01T20:02:36.000Z,2022,5,regular,neither,5,Punt,false,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Max Fletcher,fair catch,,,,,,,,,,,,,,
Arkansas,Alabama,1,1,5,1,Rush,80,10,0,80,false,Alabama,5:21,SEC,0,3,4014039025,401403902,Arkansas,401403902101947801,SEC,7,3,Jahmyr Gibbs run for no gain to the Alab 20,2022-10-01T20:05:20.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,2,5,2,Pass Reception,80,10,9,80,false,Alabama,4:45,SEC,0,3,4014039025,401403902,Arkansas,401403902101955401,SEC,7,3,Bryce Young pass complete to Traeshon Holden for 9 yds to the Alab 29,2022-10-01T20:05:55.000Z,2022,5,regular,neither,7.0,Successful,false,true,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,3,5,3,Rush,71,1,6,71,false,Alabama,4:13,SEC,0,3,4014039025,401403902,Arkansas,401403902101958601,SEC,7,3,Jase McClellan run for 6 yds to the Alab 35 for a 1ST down,2022-10-01T20:06:34.000Z,2022,5,regular,neither,1,Successful,true,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,1,5,4,Pass Incompletion,65,10,0,65,false,Alabama,3:53,SEC,0,3,4014039025,401403902,Arkansas,401403902101964601,SEC,7,3,Bryce Young pass incomplete to Jase McClellan,2022-10-01T20:07:09.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,true,,Bryce Young,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,2,5,5,Pass Reception,65,10,4,65,false,Alabama,3:29,SEC,0,3,4014039025,401403902,Arkansas,401403902101967001,SEC,7,3,Bryce Young pass complete to Kobe Prentice for 4 yds to the Alab 39,2022-10-01T20:07:45.000Z,2022,5,regular,neither,7.0,Unsuccessful,false,true,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,3,5,6,Pass Reception,61,6,53,61,false,Alabama,3:00,SEC,0,3,4014039025,401403902,Arkansas,401403902101969901,SEC,7,3,Bryce Young pass complete to Isaiah Bond for 53 yds to the Ark 8 for a 1ST down,2022-10-01T20:08:57.000Z,2022,5,regular,neither,6,Successful,true,true,,Bryce Young,Isaiah Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,1,5,7,Rushing Touchdown,8,8,8,8,true,Alabama,2:35,SEC,0,3,4014039025,401403902,Arkansas,401403902101976401,SEC,14,3,"Bryce Young run for 8 yds for a TD, (Will Reichard KICK)",2022-10-01T20:09:28.000Z,2022,5,regular,offense,4.0,Successful,true,true,Bryce Young,,,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,1,6,1,Kickoff,65,10,0,65,false,Alabama,2:35,SEC,0,3,4014039026,401403902,Arkansas,401403902101976403,SEC,14,3,Will Reichard kickoff for 60 yds for a touchback,2022-10-01T20:09:28.000Z,2022,5,regular,neither,5.0,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,1,6,2,Rush,25,10,13,75,false,Alabama,2:18,SEC,14,3,4014039026,401403902,Arkansas,401403902101978101,SEC,0,3,KJ Jefferson run for 13 yds to the Ark 38 for a 1ST down,2022-10-01T20:13:33.000Z,2022,5,regular,neither,5.0,Successful,true,false,KJ Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,1,6,3,Rush,38,10,2,62,false,Alabama,2:00,SEC,14,3,4014039026,401403902,Arkansas,401403902101979901,SEC,0,3,AJ Green run for 2 yds to the Ark 40,2022-10-01T20:14:11.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,AJ Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,2,6,4,Rush,40,8,0,60,false,Alabama,1:29,SEC,14,3,4014039026,401403902,Arkansas,401403902101987001,SEC,0,3,AJ Green run for no gain to the Ark 40,2022-10-01T20:14:32.000Z,2022,5,regular,neither,5.6,Unsuccessful,false,false,AJ Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,3,6,5,Pass Incompletion,40,8,0,60,false,Alabama,1:01,SEC,14,3,4014039026,401403902,Arkansas,401403902101989801,SEC,0,3,KJ Jefferson pass incomplete to Jadon Haselwood,2022-10-01T20:15:10.000Z,2022,5,regular,neither,8,Unsuccessful,false,false,,KJ Jefferson,Jadon Haselwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,1,4,6,6,Punt,40,8,31,60,false,Alabama,0:48,SEC,14,3,4014039026,401403902,Arkansas,401403902101995101,SEC,0,3,"Max Fletcher punt for 47 yds , Kool-Aid McKinstry returns for 31 yds to the ARKANSAS 29 ARKANSAS Penalty, Illegal Formation (-5 Yards) to the Alab 49",2022-10-01T20:18:27.000Z,2022,5,regular,neither,8,Punt,true,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Max Fletcher,returned,,,Illegal Formation,enforced,Arkansas,No data,,,,,,,,
Arkansas,Alabama,1,1,7,1,Rush,51,10,2,51,false,Alabama,0:30,SEC,0,3,4014039027,401403902,Arkansas,401403902101996901,SEC,14,3,Jahmyr Gibbs run for 2 yds to the Ark 49,2022-10-01T20:18:43.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,2,7,2,Pass Reception,49,8,14,49,false,Alabama,0:01,SEC,0,3,4014039027,401403902,Arkansas,401403902101999801,SEC,14,3,Bryce Young pass complete to Jermaine Burton for 14 yds to the Ark 35 for a 1ST down,2022-10-01T20:19:34.000Z,2022,5,regular,neither,5.6,Successful,true,false,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,1,0,7,3,End Period,49,8,0,49,false,Alabama,0:00,SEC,0,3,4014039027,401403902,Arkansas,401403902101999802,SEC,14,3,End of 1st Quarter,2022-10-01T20:19:48.000Z,2022,5,regular,neither,8,End of,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,1,7,4,Pass Incompletion,35,10,0,35,false,Alabama,14:55,SEC,0,3,4014039027,401403902,Arkansas,401403902102854401,SEC,14,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-10-01T20:24:20.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,2,7,5,Rush,35,10,4,35,false,Alabama,14:30,SEC,0,3,4014039027,401403902,Arkansas,401403902102856901,SEC,14,3,Jahmyr Gibbs run for 4 yds to the Ark 31,2022-10-01T20:24:47.000Z,2022,5,regular,neither,7.0,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,3,7,6,Sack,31,6,-4,31,false,Alabama,14:00,SEC,0,3,4014039027,401403902,Arkansas,401403902102859901,SEC,14,3,Bryce Young sacked by Drew Sanders for a loss of 4 yards to the Ark 35,2022-10-01T20:25:15.000Z,2022,5,regular,neither,6,Unsuccessful,false,false,,Bryce Young,,,Drew Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,4,7,7,Field Goal Missed,35,10,53,35,false,Alabama,13:16,SEC,0,3,4014039027,401403902,Arkansas,401403902102868301,SEC,14,3,Will Reichard 53 yd FG MISSED,2022-10-01T20:25:38.000Z,2022,5,regular,neither,10,Field Goal,true,false,,,,,,,,,,,,,,,,Will Reichard,,,,missed,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,1,8,1,Pass Incompletion,35,10,0,65,false,Alabama,13:10,SEC,14,3,4014039028,401403902,Arkansas,401403902102868901,SEC,0,3,KJ Jefferson pass incomplete to Matt Landers,2022-10-01T20:28:07.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,,KJ Jefferson,Matt Landers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,2,8,2,Rush,35,10,0,65,false,Alabama,12:48,SEC,14,3,4014039028,401403902,Arkansas,401403902102875101,SEC,0,3,KJ Jefferson run for no gain to the Ark 35,2022-10-01T20:28:28.000Z,2022,5,regular,neither,7.0,Unsuccessful,false,false,KJ Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,3,8,3,Pass Reception,35,10,14,65,false,Alabama,12:30,SEC,14,3,4014039028,401403902,Arkansas,401403902102876901,SEC,0,3,KJ Jefferson pass complete to Rashod Dubinion for 14 yds to the Ark 49 for a 1ST down,2022-10-01T20:29:08.000Z,2022,5,regular,neither,10,Successful,true,false,,KJ Jefferson,Rashod Dubinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,1,8,4,Fumble Recovery (Opponent),49,10,11,51,false,Alabama,12:14,SEC,14,3,4014039028,401403902,Arkansas,401403902102878501,SEC,0,3,"Rashod Dubinion run for 11 yds to the Alab 40 Rashod Dubinion fumbled, forced by DeMarcco Hellams, recovered by Alab DeMarcco Hellams",2022-10-01T20:32:17.000Z,2022,5,regular,neither,5.0,Unsuccessful,true,false,,,,,,DeMarcco Hellams,Rashod Dubinion,DeMarcco Hellams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,1,9,1,Rush,60,10,1,60,false,Alabama,11:49,SEC,0,3,4014039029,401403902,Arkansas,401403902102885001,SEC,14,3,Jase McClellan run for 1 yd to the Alab 41,2022-10-01T20:33:02.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,2,9,2,Rush,59,9,1,59,false,Alabama,11:14,SEC,0,3,4014039029,401403902,Arkansas,401403902102888501,SEC,14,3,Jase McClellan run for 1 yd to the Alab 42,2022-10-01T20:33:37.000Z,2022,5,regular,neither,6.3,Unsuccessful,false,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,3,9,3,Pass Incompletion,58,8,0,58,false,Alabama,10:54,SEC,0,3,4014039029,401403902,Arkansas,401403902102894501,SEC,14,3,Bryce Young pass incomplete to Traeshon Holden,2022-10-01T20:34:12.000Z,2022,5,regular,neither,8,Unsuccessful,false,false,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,4,9,4,Punt,58,8,0,58,false,Alabama,10:47,SEC,0,3,4014039029,401403902,Arkansas,401403902102895201,SEC,14,3,"James Burnip punt for 49 yds, fair catch by Bryce Stephens at the Ark 9",2022-10-01T20:35:49.000Z,2022,5,regular,neither,8,Punt,false,false,,,,,,,,,,,,,,,,,,Bryce Stephens,,,James Burnip,fair catch,,,,,,,,,,,,,,
Alabama,Arkansas,2,1,10,1,Rush,9,10,-4,91,false,Alabama,10:35,SEC,14,3,40140390210,401403902,Arkansas,401403902102896401,SEC,0,3,KJ Jefferson run for a loss of 4 yards to the Ark 5,2022-10-01T20:38:21.000Z,2022,5,regular,neither,5.0,Unsuccessful,false,false,KJ Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,2,10,2,Rush,5,14,6,95,false,Alabama,9:54,SEC,14,3,40140390210,401403902,Arkansas,401403902102904501,SEC,0,3,Dominique Johnson run for 6 yds to the Ark 11,2022-10-01T20:38:58.000Z,2022,5,regular,neither,9.799999999999999,Unsuccessful,false,false,Dominique Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,3,10,3,Pass Incompletion,11,8,0,89,false,Alabama,9:32,SEC,14,3,40140390210,401403902,Arkansas,401403902102906701,SEC,0,3,KJ Jefferson pass incomplete to Jaedon Wilson,2022-10-01T20:39:43.000Z,2022,5,regular,neither,8,Unsuccessful,false,false,,KJ Jefferson,Jaedon Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,4,10,4,Punt,11,8,45,89,false,Alabama,9:14,SEC,14,3,40140390210,401403902,Arkansas,401403902102908501,SEC,0,3,"Max Fletcher punt for 51 yds , Kool-Aid McKinstry returns for 45 yds to the Ark 17",2022-10-01T20:40:59.000Z,2022,5,regular,neither,8,Punt,true,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Max Fletcher,returned,,,,,,,,,,,,,,
Arkansas,Alabama,2,1,11,1,Rush,17,10,7,17,false,Alabama,8:55,SEC,0,3,40140390211,401403902,Arkansas,401403902102914401,SEC,14,3,Jahmyr Gibbs run for 7 yds to the Ark 10,2022-10-01T20:41:18.000Z,2022,5,regular,neither,5.0,Successful,false,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,2,11,2,Rush,10,3,7,10,false,Alabama,8:37,SEC,0,3,40140390211,401403902,Arkansas,401403902102916201,SEC,14,3,Jahmyr Gibbs run for 7 yds to the Ark 3 for a 1ST down,2022-10-01T20:41:47.000Z,2022,5,regular,neither,2.0999999999999996,Successful,true,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,1,11,3,Rushing Touchdown,3,3,3,3,true,Alabama,8:29,SEC,0,3,40140390211,401403902,Arkansas,401403902102917001,SEC,21,3,"Jalen Milroe run for 3 yds for a TD, (Will Reichard KICK)",2022-10-01T20:42:27.000Z,2022,5,regular,offense,1.5,Successful,true,true,Jalen Milroe,,,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,Alabama,2,1,12,1,Kickoff,65,10,0,65,false,Alabama,8:29,SEC,0,3,40140390212,401403902,Arkansas,401403902102917003,SEC,21,3,Will Reichard kickoff for 65 yds for a touchback,2022-10-01T20:45:26.000Z,2022,5,regular,neither,5.0,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Arkansas,2,1,12,2,Penalty,25,10,-5,75,false,Alabama,8:29,SEC,21,3,40140390212,401403902,Arkansas,401403902102917004,SEC,0,3,"ARKANSAS Penalty, False Start (-5 Yards) to the Ark 20",2022-10-01T20:45:26.000Z,2022,5,regular,neither,5.0,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,False Start,enforced,Arkansas,No data,,,,,,,,
Alabama,Arkansas,2,1,12,3,Pass Incompletion,20,15,0,80,false,Alabama,8:24,SEC,21,3,40140390212,401403902,Arkansas,401403902102917501,SEC,0,3,KJ Jefferson pass incomplete to Matt Landers,2022-10-01T20:47:14.000Z,2022,5,regular,neither,7.5,Unsuccessful,false,false,,KJ Jefferson,Matt Landers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
