Defense,Offense,Quarter,Down,Drive_number,Play_number,Play_type,Yard_line,Distance,Yards_gained,Yards_to_goal,Scoring,Away,Clock,Defense_conference,Defense_score,Defense_timeouts,Drive_id,Game_id,Home,ID,Offense_conference,Offense_score,Offense_timeouts,Play_text,Wall_clock,Year,Week,Season,Who_scored,Yards_to_success,Success,TD_first,Score_drive,Runner,Passer,Receiver,Interceptor,Tackler,Forcer,Fumbler,Recoverer,PAT_kicker,PAT_type,Two_point,Two_point_type,Two_point_runner,Two_point_passer,Two_point_receiver,Kicker,Kick_type,Returner,Blocker,FG_type,Punter,Punt_type,Timeout_team,Timeout_time,Penalty1_type,Penalty1_status,Penalty1_team,Penalty1_transgressor,Penalty2_type,Penalty2_status,Penalty2_team,Penalty2_transgressor,Penalty3_type,Penalty3_status,Penalty3_team,Penalty3_transgressor
LSU,Alabama,1,1,2,2,Pass Reception,61,10,6,61,false,Alabama,11:15,SEC,0,3,4014039342,401403934,LSU,401403934101888401,SEC,0,3,Bryce Young pass complete to Jahmyr Gibbs for 6 yds to the Alab 45,2022-11-05T23:20:52.000Z,2022,10,regular,neither,5.0,Successful,false,false,,Bryce Young,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,2,2,3,Pass Reception,55,4,21,55,false,Alabama,10:40,SEC,0,3,4014039342,401403934,LSU,401403934101895901,SEC,0,3,Bryce Young pass complete to Cameron Latu for 21 yds to the LSU 34 for a 1ST down,2022-11-05T23:21:31.000Z,2022,10,regular,neither,2.8,Successful,true,false,,Bryce Young,Cameron Latu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,1,2,4,Rush,34,10,19,34,false,Alabama,10:13,SEC,0,3,4014039342,401403934,LSU,401403934101898601,SEC,0,3,Jahmyr Gibbs run for 19 yds to the LSU 15 for a 1ST down,2022-11-05T23:22:02.000Z,2022,10,regular,neither,5.0,Successful,true,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,1,2,5,Rush,15,10,3,15,false,Alabama,9:45,SEC,0,3,4014039342,401403934,LSU,401403934101905401,SEC,0,3,Jahmyr Gibbs run for 3 yds to the LSU 12,2022-11-05T23:22:39.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,2,2,6,Rush,12,7,7,12,false,Alabama,9:00,SEC,0,3,4014039342,401403934,LSU,401403934101909901,SEC,0,3,Jase McClellan run for 7 yds to the LSU 5 for a 1ST down,2022-11-05T23:23:22.000Z,2022,10,regular,neither,4.8999999999999995,Successful,true,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,1,2,7,Rush,5,5,1,5,false,Alabama,8:17,SEC,0,3,4014039342,401403934,LSU,401403934101918201,SEC,0,3,Jase McClellan run for 1 yd to the LSU 4,2022-11-05T23:24:11.000Z,2022,10,regular,neither,2.5,Unsuccessful,false,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,2,2,8,Pass Interception Return,4,4,0,4,false,Alabama,7:56,SEC,0,3,4014039342,401403934,LSU,401403934101924301,SEC,0,3,"Bryce Young pass intercepted, touchback. Jarrick Bernard-Converse return for no gain",2022-11-05T23:26:12.000Z,2022,10,regular,neither,2.8,Unsuccessful,false,false,,Bryce Young,,Jarrick Bernard-Converse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,1,3,1,Rush,20,10,8,80,false,Alabama,7:30,SEC,0,3,4014039343,401403934,LSU,401403934101926901,SEC,0,3,Josh Williams run for 8 yds to the LSU 28,2022-11-05T23:28:50.000Z,2022,10,regular,neither,5.0,Successful,false,false,Josh Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,2,3,2,Pass Reception,28,2,5,72,false,Alabama,6:57,SEC,0,3,4014039343,401403934,LSU,401403934101934201,SEC,0,3,Jayden Daniels pass complete to Josh Williams for 5 yds to the LSU 33 for a 1ST down,2022-11-05T23:29:16.000Z,2022,10,regular,neither,1.4,Successful,true,false,,Jayden Daniels,Josh Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,1,3,3,Rush,33,10,5,67,false,Alabama,6:30,SEC,0,3,4014039343,401403934,LSU,401403934101936901,SEC,0,3,Jayden Daniels run for 5 yds to the LSU 38,2022-11-05T23:29:54.000Z,2022,10,regular,neither,5.0,Successful,false,false,Jayden Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,2,3,4,Pass Reception,38,5,19,62,false,Alabama,5:52,SEC,0,3,4014039343,401403934,LSU,401403934101944701,SEC,0,3,"Jayden Daniels pass complete to John Emery Jr. for 4 yds to the Alab 42 for a 1ST down ALABAMA Penalty, Horse Collar Tackle (15 Yards) to the Alab 43 for a 1ST down",2022-11-05T23:30:57.000Z,2022,10,regular,neither,3.5,Successful,true,false,,Jayden Daniels,John Emery Jr.,,,,,,,,,,,,,,,,,,,,,,Horse Collar Tackle,enforced,Alabama,No data,,,,,,,,
Alabama,LSU,1,1,3,5,Rush,57,10,1,43,false,Alabama,5:31,SEC,0,3,4014039343,401403934,LSU,401403934101946801,SEC,0,3,John Emery Jr. run for 1 yd to the Alab 42,2022-11-05T23:31:33.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,John Emery Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,2,3,6,Sack,58,9,-2,42,false,Alabama,4:46,SEC,0,3,4014039343,401403934,LSU,401403934101955301,SEC,0,3,Jayden Daniels sacked by Henry To'oTo'o for a loss of 2 yards to the Alab 44,2022-11-05T23:32:24.000Z,2022,10,regular,neither,6.3,Unsuccessful,false,false,,Jayden Daniels,,,Henry To'oTo'o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,3,3,7,Pass Incompletion,56,11,0,44,false,Alabama,4:15,SEC,0,3,4014039343,401403934,LSU,401403934101958401,SEC,0,3,Jayden Daniels pass incomplete to Jaray Jenkins,2022-11-05T23:32:33.000Z,2022,10,regular,neither,11,Unsuccessful,false,false,,Jayden Daniels,Jaray Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,4,3,8,Punt,56,11,0,44,false,Alabama,4:07,SEC,0,3,4014039343,401403934,LSU,401403934101959201,SEC,0,3,"Jay Bramblett punt for 34 yds, fair catch by Kool-Aid McKinstry at the Alab 10",2022-11-05T23:33:46.000Z,2022,10,regular,neither,11,Punt,false,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Jay Bramblett,fair catch,,,,,,,,,,,,,,
LSU,Alabama,1,1,4,1,Pass Incompletion,90,10,0,90,false,Alabama,4:04,SEC,0,3,4014039344,401403934,LSU,401403934101959501,SEC,0,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-11-05T23:37:09.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,2,4,2,Pass Incompletion,90,10,0,90,false,Alabama,3:58,SEC,0,3,4014039344,401403934,LSU,401403934101964101,SEC,0,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-11-05T23:37:53.000Z,2022,10,regular,neither,7.0,Unsuccessful,false,false,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,3,4,3,Timeout,90,10,0,90,false,Alabama,3:58,SEC,0,2,4014039344,401403934,LSU,401403934101964102,SEC,0,3,"Timeout LSU, clock 03:58",2022-11-05T23:37:53.000Z,2022,10,regular,neither,10,Timeout,false,false,,,,,,,,,,,,,,,,,,,,,,,LSU,03:58,,,,,,,,,,,,
LSU,Alabama,1,3,4,4,Rush,90,10,9,90,false,Alabama,3:30,SEC,0,2,4014039344,401403934,LSU,401403934101966901,SEC,0,3,Bryce Young run for 9 yds to the Alab 19,2022-11-05T23:40:31.000Z,2022,10,regular,neither,10,Unsuccessful,false,false,Bryce Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,4,4,5,Punt,81,1,0,81,false,Alabama,2:57,SEC,0,2,4014039344,401403934,LSU,401403934101974201,SEC,0,3,"James Burnip punt for 58 yds, downed at the LSU 23",2022-11-05T23:41:19.000Z,2022,10,regular,neither,1,Punt,false,false,,,,,,,,,,,,,,,,,,,,,James Burnip,downed,,,,,,,,,,,,,,
Alabama,LSU,1,1,5,1,Pass Reception,23,10,10,77,false,Alabama,2:40,SEC,0,3,4014039345,401403934,LSU,401403934101975901,SEC,0,2,Jayden Daniels pass complete to Malik Nabers for 10 yds to the LSU 33 for a 1ST down,2022-11-05T23:42:20.000Z,2022,10,regular,neither,5.0,Successful,true,false,,Jayden Daniels,Malik Nabers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,1,5,2,Rush,33,10,1,67,false,Alabama,2:05,SEC,0,3,4014039345,401403934,LSU,401403934101979401,SEC,0,2,Jayden Daniels run for 1 yd to the LSU 34,2022-11-05T23:42:53.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,Jayden Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,2,5,3,Pass Incompletion,34,9,0,66,false,Alabama,1:44,SEC,0,3,4014039345,401403934,LSU,401403934101985501,SEC,0,2,Jayden Daniels pass incomplete to Malik Nabers,2022-11-05T23:43:10.000Z,2022,10,regular,neither,6.3,Unsuccessful,false,false,,Jayden Daniels,Malik Nabers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,3,5,4,Pass Incompletion,34,9,0,66,false,Alabama,1:44,SEC,0,3,4014039345,401403934,LSU,401403934101985502,SEC,0,2,Jayden Daniels pass incomplete to Brian Thomas Jr.,2022-11-05T23:45:46.000Z,2022,10,regular,neither,9,Unsuccessful,false,false,,Jayden Daniels,Brian Thomas Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,4,5,5,Punt,34,9,0,66,false,Alabama,1:29,SEC,0,3,4014039345,401403934,LSU,401403934101987001,SEC,0,2,"Jay Bramblett punt for 55 yds, punt out-of-bounds at the Alab 11",2022-11-05T23:46:30.000Z,2022,10,regular,neither,9,Punt,false,false,,,,,,,,,,,,,,,,,,,,,Jay Bramblett,out-of-bounds,,,,,,,,,,,,,,
LSU,Alabama,1,1,6,1,Pass Incompletion,89,10,0,89,false,Alabama,1:25,SEC,0,2,4014039346,401403934,LSU,401403934101987401,SEC,0,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-11-05T23:47:42.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,2,6,2,Pass Incompletion,89,10,0,89,false,Alabama,1:19,SEC,0,2,4014039346,401403934,LSU,401403934101988001,SEC,0,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-11-05T23:48:04.000Z,2022,10,regular,neither,7.0,Unsuccessful,false,false,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,3,6,3,Penalty,89,10,-5,89,false,Alabama,1:19,SEC,0,2,4014039346,401403934,LSU,401403934101988002,SEC,0,3,"ALABAMA Penalty, False Start (-5 Yards) to the Alab 6",2022-11-05T23:48:04.000Z,2022,10,regular,neither,10,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,False Start,enforced,Alabama,No data,,,,,,,,
LSU,Alabama,1,3,6,4,Pass Incompletion,94,15,0,94,false,Alabama,1:15,SEC,0,2,4014039346,401403934,LSU,401403934101988401,SEC,0,3,Bryce Young pass incomplete to Jermaine Burton,2022-11-05T23:49:34.000Z,2022,10,regular,neither,15,Unsuccessful,false,false,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,1,4,6,5,Punt,94,15,0,94,false,Alabama,1:02,SEC,0,2,4014039346,401403934,LSU,401403934101989701,SEC,0,3,"James Burnip punt for 56 yds, downed at the LSU 38",2022-11-05T23:50:29.000Z,2022,10,regular,neither,15,Punt,false,false,,,,,,,,,,,,,,,,,,,,,James Burnip,downed,,,,,,,,,,,,,,
Alabama,LSU,1,1,7,1,Rush,38,10,5,62,false,Alabama,0:53,SEC,0,3,4014039347,401403934,LSU,401403934101994601,SEC,0,2,Malik Nabers run for 5 yds to the LSU 43,2022-11-05T23:51:03.000Z,2022,10,regular,neither,5.0,Successful,false,false,Malik Nabers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,1,2,7,2,Rush,43,5,-3,57,false,Alabama,0:13,SEC,0,3,4014039347,401403934,LSU,401403934101998602,SEC,0,2,"Armoni Goodwin run for 7 yds to the 50 yard line LSU Penalty, Offensive Holding (-10 Yards) to the LSU 40",2022-11-05T23:52:22.000Z,2022,10,regular,neither,3.5,Unsuccessful,false,false,Armoni Goodwin,,,,,,,,,,,,,,,,,,,,,,,,Offensive Holding,enforced,LSU,No data,,,,,,,,
Alabama,LSU,1,0,7,3,End Period,43,5,0,57,false,Alabama,0:00,SEC,0,3,4014039347,401403934,LSU,401403934101998603,SEC,0,2,End of 1st Quarter,2022-11-05T23:52:56.000Z,2022,10,regular,neither,5,End of,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,2,7,4,Pass Reception,40,8,14,60,false,Alabama,14:50,SEC,0,3,4014039347,401403934,LSU,401403934102854901,SEC,0,2,Jayden Daniels pass complete to Mason Taylor for 14 yds to the Alab 46 for a 1ST down,2022-11-05T23:57:25.000Z,2022,10,regular,neither,5.6,Successful,true,false,,Jayden Daniels,Mason Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,1,7,5,Pass Incompletion,54,10,0,46,false,Alabama,14:32,SEC,0,3,4014039347,401403934,LSU,401403934102856701,SEC,0,2,Jayden Daniels pass incomplete to Jaray Jenkins,2022-11-05T23:58:01.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,,Jayden Daniels,Jaray Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,2,7,6,Rush,54,10,-1,46,false,Alabama,14:15,SEC,0,3,4014039347,401403934,LSU,401403934102858401,SEC,0,2,Noah Cain run for a loss of 1 yard to the Alab 47,2022-11-05T23:58:30.000Z,2022,10,regular,neither,7.0,Unsuccessful,false,false,Noah Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,3,7,7,Sack,53,11,-2,47,false,Alabama,13:49,SEC,0,3,4014039347,401403934,LSU,401403934102865001,SEC,0,2,Jayden Daniels sacked by Will Anderson Jr. and Dallas Turner for a loss of 2 yards to the Alab 49,2022-11-05T23:59:24.000Z,2022,10,regular,neither,11,Unsuccessful,false,false,,Jayden Daniels,,,Will Anderson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,4,7,8,Punt,51,13,0,49,false,Alabama,13:04,SEC,0,3,4014039347,401403934,LSU,401403934102869501,SEC,0,2,"Jay Bramblett punt for 39 yds, fair catch by Kool-Aid McKinstry at the Alab 10",2022-11-05T23:59:58.000Z,2022,10,regular,neither,13,Punt,false,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Jay Bramblett,fair catch,,,,,,,,,,,,,,
LSU,Alabama,2,1,8,1,Penalty,90,10,-5,90,false,Alabama,12:53,SEC,0,2,4014039348,401403934,LSU,401403934102874601,SEC,0,3,"Gibbs, Jahmyr rush for 4 yards to the ALABAMA14, PENALTY ALABAMA holding 5 yards to the ALABAMA5, NO PLAY.",2022-11-06T00:01:02.000Z,2022,10,regular,neither,5.0,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Holding,enforced,Alabama,No data,,,,,,,,
LSU,Alabama,2,1,8,2,Pass Reception,95,15,3,95,false,Alabama,12:30,SEC,0,2,4014039348,401403934,LSU,401403934102876901,SEC,0,3,Bryce Young pass complete to Jahmyr Gibbs for 3 yds to the Alab 8,2022-11-06T00:01:42.000Z,2022,10,regular,neither,7.5,Unsuccessful,false,false,,Bryce Young,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,2,8,3,Pass Incompletion,92,12,0,92,false,Alabama,11:56,SEC,0,2,4014039348,401403934,LSU,401403934102884301,SEC,0,3,Bryce Young pass incomplete to Isaiah Bond,2022-11-06T00:02:04.000Z,2022,10,regular,neither,8.399999999999999,Unsuccessful,false,false,,Bryce Young,Isaiah Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,3,8,4,Pass Incompletion,92,12,0,92,false,Alabama,11:50,SEC,0,2,4014039348,401403934,LSU,401403934102884901,SEC,0,3,Bryce Young pass incomplete to Roydell Williams,2022-11-06T00:02:54.000Z,2022,10,regular,neither,12,Unsuccessful,false,false,,Bryce Young,Roydell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,4,8,5,Punt,92,12,0,92,false,Alabama,11:43,SEC,0,2,4014039348,401403934,LSU,401403934102885601,SEC,0,3,"James Burnip punt for 41 yds, fair catch by Gregory Clayton Jr. at the Alab 49",2022-11-06T00:03:55.000Z,2022,10,regular,neither,12,Punt,false,false,,,,,,,,,,,,,,,,,,Gregory Clayton Jr.,,,James Burnip,fair catch,,,,,,,,,,,,,,
Alabama,LSU,2,1,9,1,Rush,51,10,9,49,false,Alabama,11:15,SEC,0,3,4014039349,401403934,LSU,401403934102888401,SEC,0,2,John Emery Jr. run for 9 yds to the Alab 40,2022-11-06T00:07:24.000Z,2022,10,regular,neither,5.0,Successful,false,true,John Emery Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,2,9,2,Pass Reception,60,1,15,40,false,Alabama,10:55,SEC,0,3,4014039349,401403934,LSU,401403934102894401,SEC,0,2,Jayden Daniels pass complete to Mason Taylor for 15 yds to the Alab 25 for a 1ST down,2022-11-06T00:07:53.000Z,2022,10,regular,neither,0.7,Successful,true,true,,Jayden Daniels,Mason Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,1,9,3,Sack,75,10,-5,25,false,Alabama,10:25,SEC,0,3,4014039349,401403934,LSU,401403934102897401,SEC,0,2,Jayden Daniels sacked by Will Anderson Jr. and Byron Young for a loss of 5 yards to the Alab 30,2022-11-06T00:08:45.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,true,,Jayden Daniels,,,Will Anderson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,2,9,4,Passing Touchdown,70,15,30,30,true,Alabama,9:46,SEC,0,3,4014039349,401403934,LSU,401403934102905301,SEC,7,2,Jayden Daniels pass complete to John Emery Jr. for 30 yds for a TD (Damian Ramos KICK),2022-11-06T00:09:45.000Z,2022,10,regular,offense,10.5,Successful,true,true,,Jayden Daniels,John Emery Jr.,,,,,,Damian Ramos,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,LSU,2,2,10,1,Kickoff,35,15,0,65,false,Alabama,9:46,SEC,0,3,40140393410,401403934,LSU,401403934102905303,SEC,7,2,Damian Ramos kickoff for 65 yds for a touchback,2022-11-06T00:13:16.000Z,2022,10,regular,neither,10.5,Kickoff,false,false,,,,,,,,,,,,,,,,Damian Ramos,touchback,No data,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,1,10,2,Rush,75,10,0,75,false,Alabama,9:35,SEC,7,2,40140393410,401403934,LSU,401403934102906401,SEC,0,3,Jahmyr Gibbs run for no gain to the Alab 25,2022-11-06T00:14:18.000Z,2022,10,regular,neither,5.0,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,2,10,3,Pass Reception,75,10,-1,75,false,Alabama,8:55,SEC,7,2,40140393410,401403934,LSU,401403934102914401,SEC,0,3,Bryce Young pass complete to Ja'Corey Brooks for a loss of 1 yard to the Alab 24,2022-11-06T00:14:58.000Z,2022,10,regular,neither,7.0,Unsuccessful,false,false,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,3,10,4,Pass Reception,76,11,65,76,false,Alabama,8:15,SEC,7,2,40140393410,401403934,LSU,401403934102918401,SEC,0,3,Bryce Young pass complete to Jase McClellan for 65 yds to the LSU 11 for a 1ST down,2022-11-06T00:15:49.000Z,2022,10,regular,neither,11,Successful,true,false,,Bryce Young,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,1,10,5,Rush,11,10,6,11,false,Alabama,7:55,SEC,7,2,40140393410,401403934,LSU,401403934102924401,SEC,0,3,Jase McClellan run for 6 yds to the LSU 5,2022-11-06T00:16:15.000Z,2022,10,regular,neither,5.0,Successful,false,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,2,10,6,Rush,5,4,-1,5,false,Alabama,7:17,SEC,7,2,40140393410,401403934,LSU,401403934102928201,SEC,0,3,Jahmyr Gibbs run for a loss of 1 yard to the LSU 6,2022-11-06T00:16:47.000Z,2022,10,regular,neither,2.8,Unsuccessful,false,false,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSU,Alabama,2,3,10,7,Sack,6,5,-6,6,false,Alabama,6:30,SEC,7,2,40140393410,401403934,LSU,401403934102936901,SEC,0,3,Bryce Young sacked by Harold Perkins Jr. for a loss of 6 yards to the LSU 12,2022-11-06T00:17:50.000Z,2022,10,regular,neither,5,Unsuccessful,false,false,,Bryce Young,,,Harold Perkins Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
