Defense,Offense,Quarter,Down,Drive_number,Play_number,Play_type,Yard_line,Distance,Yards_gained,Yards_to_goal,Scoring,Away,Clock,Defense_conference,Defense_score,Defense_timeouts,Drive_id,Game_id,Home,ID,Offense_conference,Offense_score,Offense_timeouts,Play_text,Wall_clock,Year,Week,Season,Who_scored,Yards_to_success,Success,TD_first,Score_drive,Runner,Passer,Receiver,Interceptor,Tackler,Forcer,Fumbler,Recoverer,PAT_kicker,PAT_type,Two_point,Two_point_type,Two_point_runner,Two_point_passer,Two_point_receiver,Kicker,Kick_type,Returner,Blocker,FG_type,Punter,Punt_type,Timeout_team,Timeout_time,Penalty1_type,Penalty1_status,Penalty1_team,Penalty1_transgressor,Penalty2_type,Penalty2_status,Penalty2_team,Penalty2_transgressor,Penalty3_type,Penalty3_status,Penalty3_team,Penalty3_transgressor
Alabama,Austin Peay,1,2,2,3,Pass Incompletion,72,10,0,72,false,Austin Peay,7:52,SEC,7,3,4014039462,401403946,Alabama,401403946101924701,Atlantic Sun,0,1,Trey Goodman pass incomplete to Drae McCray,2022-11-19T17:24:36.000Z,2022,12,regular,neither,7.0,Unsuccessful,false,false,,Trey Goodman,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,3,2,4,Pass Incompletion,72,10,0,72,false,Austin Peay,7:46,SEC,7,3,4014039462,401403946,Alabama,401403946101925301,Atlantic Sun,0,1,Mike DiLiello pass incomplete to Kellen Stewart,2022-11-19T17:25:06.000Z,2022,12,regular,neither,10,Unsuccessful,false,false,,Mike DiLiello,Kellen Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,4,2,5,Punt,72,10,-2,72,false,Austin Peay,7:38,SEC,7,3,4014039462,401403946,Alabama,401403946101926101,Atlantic Sun,0,1,"Matt Rigney punt for 34 yds , TEAM returns for a loss of 2 yards to the Alab 36 TEAM fumbled, recovered by APeay Ethan Myers",2022-11-19T17:27:18.000Z,2022,12,regular,neither,10,Punt,false,false,,,,,,,,,,,,,,,,,,TEAM,,,Matt Rigney,returned,,,,,,,,,,,,,,
Alabama,Austin Peay,1,1,3,1,Pass Reception,36,10,7,36,false,Austin Peay,7:20,SEC,7,3,4014039463,401403946,Alabama,401403946101927901,Atlantic Sun,0,1,Mike DiLiello pass complete to Drae McCray for 7 yds to the Alab 29,2022-11-19T17:27:49.000Z,2022,12,regular,neither,5.0,Successful,false,false,,Mike DiLiello,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,2,3,2,Pass Incompletion,29,3,0,29,false,Austin Peay,7:13,SEC,7,3,4014039463,401403946,Alabama,401403946101928601,Atlantic Sun,0,1,Mike DiLiello pass incomplete to Joshua DeCambre,2022-11-19T17:28:08.000Z,2022,12,regular,neither,2.0999999999999996,Unsuccessful,false,false,,Mike DiLiello,Joshua DeCambre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,3,3,3,Pass Reception,29,3,7,29,false,Austin Peay,7:06,SEC,7,3,4014039463,401403946,Alabama,401403946101929301,Atlantic Sun,0,1,Mike DiLiello pass complete to Drae McCray for 7 yds to the Alab 22 for a 1ST down,2022-11-19T17:28:27.000Z,2022,12,regular,neither,3,Successful,true,false,,Mike DiLiello,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,1,3,4,Pass Reception,22,10,7,22,false,Austin Peay,6:30,SEC,7,3,4014039463,401403946,Alabama,401403946101936901,Atlantic Sun,0,1,Mike DiLiello pass complete to Kellen Stewart for 7 yds to the Alab 15,2022-11-19T17:28:53.000Z,2022,12,regular,neither,5.0,Successful,false,false,,Mike DiLiello,Kellen Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,2,3,5,Rush,15,3,7,15,false,Austin Peay,6:12,SEC,7,3,4014039463,401403946,Alabama,401403946101938701,Atlantic Sun,0,1,CJ Evans Jr. run for 7 yds to the Alab 8 for a 1ST down,2022-11-19T17:29:10.000Z,2022,12,regular,neither,2.0999999999999996,Successful,true,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,1,3,6,Rush,8,8,5,8,false,Austin Peay,5:50,SEC,7,3,4014039463,401403946,Alabama,401403946101944901,Atlantic Sun,0,1,CJ Evans Jr. run for 5 yds to the Alab 3,2022-11-19T17:29:30.000Z,2022,12,regular,neither,4.0,Successful,false,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,2,3,7,Rush,3,3,1,3,false,Austin Peay,5:35,SEC,7,3,4014039463,401403946,Alabama,401403946101946401,Atlantic Sun,0,1,Mike DiLiello run for 1 yd to the Alab 2,2022-11-19T17:29:58.000Z,2022,12,regular,neither,2.0999999999999996,Unsuccessful,false,false,Mike DiLiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,3,3,8,Rush,2,2,-1,2,false,Austin Peay,4:40,SEC,7,3,4014039463,401403946,Alabama,401403946101955901,Atlantic Sun,0,1,Mike DiLiello run for a loss of 1 yard to the Alab 3,2022-11-19T17:30:33.000Z,2022,12,regular,neither,2,Unsuccessful,false,false,Mike DiLiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,4,3,9,Pass Incompletion,3,3,0,3,false,Austin Peay,4:10,SEC,7,3,4014039463,401403946,Alabama,401403946101958901,Atlantic Sun,0,1,Mike DiLiello pass incomplete to Jordan Goco,2022-11-19T17:30:56.000Z,2022,12,regular,neither,3,Unsuccessful,false,false,,Mike DiLiello,Jordan Goco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,1,4,1,Pass Reception,3,10,3,97,false,Austin Peay,3:50,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101964901,SEC,7,3,Bryce Young pass complete to Kendrick Law for 3 yds to the Alab 6,2022-11-19T17:34:44.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Kendrick Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,2,4,2,Rush,6,7,12,94,false,Austin Peay,3:15,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101968401,SEC,7,3,Jase McClellan run for 12 yds to the Alab 18 for a 1ST down,2022-11-19T17:35:24.000Z,2022,12,regular,neither,4.8999999999999995,Successful,true,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,1,4,3,Rush,18,10,19,82,false,Austin Peay,2:55,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101974401,SEC,7,3,Jase McClellan run for 19 yds to the Alab 37 for a 1ST down,2022-11-19T17:35:44.000Z,2022,12,regular,neither,5.0,Successful,true,false,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,1,4,4,Rush,37,10,4,63,false,Austin Peay,2:25,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101977401,SEC,7,3,Roydell Williams run for 4 yds to the Alab 41,2022-11-19T17:36:27.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,Roydell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,2,4,5,Rush,41,6,5,59,false,Austin Peay,1:55,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101984401,SEC,7,3,Roydell Williams run for 5 yds to the Alab 46,2022-11-19T17:36:53.000Z,2022,12,regular,neither,4.199999999999999,Successful,false,false,Roydell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,3,4,6,Rush,46,1,5,54,false,Austin Peay,1:20,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101987901,SEC,7,3,Roydell Williams run for 5 yds to the APeay 49 for a 1ST down,2022-11-19T17:37:23.000Z,2022,12,regular,neither,1,Successful,true,false,Roydell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,1,1,4,7,Pass Reception,51,10,1,49,false,Austin Peay,0:27,Atlantic Sun,0,1,4014039464,401403946,Alabama,401403946101997201,SEC,7,3,"Bryce Young pass complete to Isaiah Bond for 1 yd Isaiah Bond fumbled, recovered by APeay",2022-11-19T17:38:23.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Isaiah Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,1,5,1,Rush,52,10,4,52,false,Austin Peay,0:00,SEC,7,3,4014039465,401403946,Alabama,401403946101999901,Atlantic Sun,0,1,CJ Evans Jr. run for 4 yds to the Alab 48,2022-11-19T17:42:50.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,1,0,5,2,End Period,52,10,0,52,false,Austin Peay,0:00,SEC,7,3,4014039465,401403946,Alabama,401403946101999902,Atlantic Sun,0,1,End of 1st Quarter,2022-11-19T17:42:50.000Z,2022,12,regular,neither,10,End of,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,2,5,3,Rush,48,6,5,48,false,Austin Peay,14:50,SEC,7,3,4014039465,401403946,Alabama,401403946102854901,Atlantic Sun,0,1,CJ Evans Jr. run for 5 yds to the Alab 43,2022-11-19T17:46:58.000Z,2022,12,regular,neither,4.199999999999999,Successful,false,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,3,5,4,Rush,43,1,8,43,false,Austin Peay,14:25,SEC,7,3,4014039465,401403946,Alabama,401403946102857401,Atlantic Sun,0,1,Mike DiLiello run for 8 yds to the Alab 35 for a 1ST down,2022-11-19T17:47:33.000Z,2022,12,regular,neither,1,Successful,true,false,Mike DiLiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,1,5,5,Rush,35,10,4,35,false,Austin Peay,14:00,SEC,7,3,4014039465,401403946,Alabama,401403946102859901,Atlantic Sun,0,1,CJ Evans Jr. run for 4 yds to the Alab 31,2022-11-19T17:47:46.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,2,5,6,Pass Reception,31,6,6,31,false,Austin Peay,13:35,SEC,7,3,4014039465,401403946,Alabama,401403946102866401,Atlantic Sun,0,1,Mike DiLiello pass complete to Drae McCray for 6 yds to the Alab 25 for a 1ST down,2022-11-19T17:48:21.000Z,2022,12,regular,neither,4.199999999999999,Successful,true,false,,Mike DiLiello,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,1,5,7,Pass Reception,25,10,3,25,false,Austin Peay,13:15,SEC,7,3,4014039465,401403946,Alabama,401403946102868401,Atlantic Sun,0,1,Mike DiLiello pass complete to Drae McCray for 3 yds to the Alab 22,2022-11-19T17:48:50.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,,Mike DiLiello,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,2,5,8,Pass Reception,22,7,12,22,false,Austin Peay,12:55,SEC,7,3,4014039465,401403946,Alabama,401403946102874401,Atlantic Sun,0,1,Mike DiLiello pass complete to Drae McCray for 12 yds to the Alab 10 for a 1ST down,2022-11-19T17:49:09.000Z,2022,12,regular,neither,4.8999999999999995,Successful,true,false,,Mike DiLiello,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,1,5,9,Rush,10,10,0,10,false,Austin Peay,12:35,SEC,7,3,4014039465,401403946,Alabama,401403946102876401,Atlantic Sun,0,1,CJ Evans Jr. run for no gain to the Alab 10,2022-11-19T17:49:27.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,2,5,10,Rush,10,10,2,10,false,Austin Peay,11:58,SEC,7,3,4014039465,401403946,Alabama,401403946102884101,Atlantic Sun,0,1,CJ Evans Jr. run for 2 yds to the Alab 8,2022-11-19T17:50:11.000Z,2022,12,regular,neither,7.0,Unsuccessful,false,false,CJ Evans Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,3,5,11,Pass Incompletion,8,8,0,8,false,Austin Peay,11:17,SEC,7,3,4014039465,401403946,Alabama,401403946102888201,Atlantic Sun,0,1,Mike DiLiello pass incomplete to Kellen Stewart,2022-11-19T17:51:24.000Z,2022,12,regular,neither,8,Unsuccessful,false,false,,Mike DiLiello,Kellen Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,4,5,12,Field Goal Missed,8,0,25,8,false,Austin Peay,11:12,SEC,7,3,4014039465,401403946,Alabama,401403946102888701,Atlantic Sun,0,1,Maddux Trujillo 25 yd FG MISSED,2022-11-19T17:52:32.000Z,2022,12,regular,neither,0,Field Goal,true,false,,,,,,,,,,,,,,,,Maddux Trujillo,,,,missed,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,1,6,1,Rush,20,10,35,80,false,Austin Peay,10:57,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102894201,SEC,7,3,Jase McClellan run for 35 yds to the APeay 45 for a 1ST down,2022-11-19T17:55:35.000Z,2022,12,regular,neither,5.0,Successful,true,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,1,6,2,Sack,55,10,-4,45,false,Austin Peay,10:30,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102896901,SEC,7,3,Bryce Young sacked by Kory Chapman for a loss of 4 yards to the APeay 49,2022-11-19T17:55:59.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,true,,Bryce Young,,,Kory Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,2,6,3,Pass Reception,51,14,2,49,false,Austin Peay,9:30,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102906901,SEC,7,3,Bryce Young pass complete to JoJo Earle for 2 yds to the APeay 47,2022-11-19T17:56:56.000Z,2022,12,regular,neither,9.799999999999999,Unsuccessful,false,true,,Bryce Young,JoJo Earle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,3,6,4,Pass Reception,53,12,7,47,false,Austin Peay,8:50,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102914901,SEC,7,3,Bryce Young pass complete to JoJo Earle for 7 yds to the APeay 40,2022-11-19T17:57:34.000Z,2022,12,regular,neither,12,Unsuccessful,false,true,,Bryce Young,JoJo Earle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,4,6,5,Pass Reception,60,5,23,40,false,Austin Peay,8:00,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102919901,SEC,7,3,Bryce Young pass complete to Jermaine Burton for 23 yds to the APeay 17 for a 1ST down,2022-11-19T17:58:40.000Z,2022,12,regular,neither,5,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,1,6,6,Rush,83,10,3,17,false,Austin Peay,7:40,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102925901,SEC,7,3,Jase McClellan run for 3 yds to the APeay 14,2022-11-19T17:58:57.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,2,6,7,Rush,86,7,10,14,false,Austin Peay,7:15,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102928401,SEC,7,3,Jase McClellan run for 10 yds to the APeay 4 for a 1ST down,2022-11-19T17:59:42.000Z,2022,12,regular,neither,4.8999999999999995,Successful,true,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,1,6,8,Passing Touchdown,96,4,4,4,true,Austin Peay,6:37,Atlantic Sun,0,1,4014039466,401403946,Alabama,401403946102936201,SEC,14,3,"Bryce Young pass complete to Jermaine Burton for 4 yds for a TD, (Will Reichard KICK)",2022-11-19T18:00:36.000Z,2022,12,regular,offense,2.0,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Peay,Alabama,2,1,7,1,Kickoff Return (Offense),35,10,22,65,false,Austin Peay,6:37,Atlantic Sun,0,1,4014039467,401403946,Alabama,401403946102936203,SEC,14,3,"Will Reichard kickoff for 64 yds , Kam Thomas return for 22 yds to the ALABAMA 43 ALABAMA Penalty, Face Mask (15 yards) (-15 Yards) to the APeay 38",2022-11-19T18:00:36.000Z,2022,12,regular,neither,5.0,Kickoff,true,false,,,,,,,,,,,,,,,,Will Reichard,returned,Kam Thomas,,,,,,,Face Mask,enforced,Alabama,No data,,,,,,,,
Alabama,Austin Peay,2,1,7,2,Pass Incompletion,62,10,0,62,false,Austin Peay,6:25,SEC,14,3,4014039467,401403946,Alabama,401403946102937401,Atlantic Sun,0,1,Mike DiLiello pass incomplete to Jevon Jackson,2022-11-19T18:05:38.000Z,2022,12,regular,neither,5.0,Unsuccessful,false,false,,Mike DiLiello,Jevon Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Austin Peay,2,2,7,3,Penalty,62,10,-15,62,false,Austin Peay,6:21,SEC,14,3,4014039467,401403946,Alabama,401403946102937801,Atlantic Sun,0,1,"DiLiello, Mike pass incomplete to McCray, Drae, PENALTY AUSTINPEAY face mask 15 yards to the AUSTINPEAY23, NO PLAY.",2022-11-19T18:06:48.000Z,2022,12,regular,neither,7.0,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Face Mask,enforced,Austin Peay,No data,,,,,,,,
Alabama,Austin Peay,2,2,7,4,Pass Reception,77,25,32,77,false,Austin Peay,6:13,SEC,14,3,4014039467,401403946,Alabama,401403946102938601,Atlantic Sun,0,1,Mike DiLiello pass complete to Drae McCray for 32 yds to the Alab 45 for a 1ST down,2022-11-19T18:07:09.000Z,2022,12,regular,neither,17.5,Successful,true,false,,Mike DiLiello,Drae McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
