Defense,Offense,Quarter,Down,Drive_number,Play_number,Play_type,Yard_line,Distance,Yards_gained,Yards_to_goal,Scoring,Away,Clock,Defense_conference,Defense_score,Defense_timeouts,Drive_id,Game_id,Home,ID,Offense_conference,Offense_score,Offense_timeouts,Play_text,Wall_clock,Year,Week,Season,Who_scored,Yards_to_success,Success,TD_first,Score_drive,Runner,Passer,Receiver,Interceptor,Tackler,Forcer,Fumbler,Recoverer,PAT_kicker,PAT_type,Two_point,Two_point_type,Two_point_runner,Two_point_passer,Two_point_receiver,Kicker,Kick_type,Returner,Blocker,FG_type,Punter,Punt_type,Timeout_team,Timeout_time,Penalty1_type,Penalty1_status,Penalty1_team,Penalty1_transgressor,Penalty2_type,Penalty2_status,Penalty2_team,Penalty2_transgressor,Penalty3_type,Penalty3_status,Penalty3_team,Penalty3_transgressor
Alabama,Vanderbilt,1,3,2,3,Rush,73,1,-4,73,false,Vanderbilt,10:14,SEC,0,3,4014038922,401403892,Alabama,4.01403892101899e17,SEC,0,3,Ray Davis run for a loss of 4 yards to the Vandy 23,2022-09-24T23:47:25.000Z,2022,4,regular,neither,1,Unsuccessful,false,false,Ray Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,4,2,4,Punt,77,5,0,77,false,Vanderbilt,10:05,SEC,0,3,4014038922,401403892,Alabama,4.01403892101899e17,SEC,0,3,"Matt Hayball punt for 45 yds, fair catch by Kool-Aid McKinstry at the Alab 32",2022-09-24T23:48:20.000Z,2022,4,regular,neither,5,Punt,false,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Matt Hayball,fair catch,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,3,1,Pass Reception,32,10,16,68,false,Vanderbilt,10:00,SEC,0,3,4014038923,401403892,Alabama,4.014038921019e17,SEC,0,3,Bryce Young pass complete to Ja'Corey Brooks for 16 yds to the Alab 48 for a 1ST down,2022-09-24T23:50:09.000Z,2022,4,regular,neither,5.0,Successful,true,true,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,3,2,Pass Reception,48,10,25,52,false,Vanderbilt,9:34,SEC,0,3,4014038923,401403892,Alabama,4.01403892101907e17,SEC,0,3,Bryce Young pass complete to Ja'Corey Brooks for 25 yds to the Vandy 27 for a 1ST down,2022-09-24T23:50:58.000Z,2022,4,regular,neither,5.0,Successful,true,true,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,3,3,Pass Reception,73,10,6,27,false,Vanderbilt,9:05,SEC,0,3,4014038923,401403892,Alabama,4.01403892101909e17,SEC,0,3,Bryce Young pass complete to Ja'Corey Brooks for 6 yds to the Vandy 21,2022-09-24T23:51:13.000Z,2022,4,regular,neither,5.0,Successful,false,true,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,2,3,4,Passing Touchdown,79,4,21,21,true,Vanderbilt,8:49,SEC,0,3,4014038923,401403892,Alabama,4.01403892101915e17,SEC,7,3,"Bryce Young pass complete to Ja'Corey Brooks for 21 yds for a TD, (Will Reichard KICK)",2022-09-24T23:52:10.000Z,2022,4,regular,offense,2.8,Successful,true,true,,Bryce Young,Ja'Corey Brooks,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,2,4,1,Kickoff,35,4,0,65,false,Vanderbilt,8:49,SEC,0,3,4014038924,401403892,Alabama,4.01403892101915e17,SEC,7,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-24T23:52:10.000Z,2022,4,regular,neither,2.8,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,1,4,2,Pass Reception,75,10,9,75,false,Vanderbilt,8:40,SEC,7,3,4014038924,401403892,Alabama,4.01403892101916e17,SEC,0,3,AJ Swann pass complete to Jayden McGowan for 9 yds to the Vandy 34,2022-09-24T23:56:25.000Z,2022,4,regular,neither,5.0,Successful,false,false,,AJ Swann,Jayden McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,2,4,3,Pass Reception,66,1,5,66,false,Vanderbilt,8:00,SEC,7,3,4014038924,401403892,Alabama,4.0140389210192e17,SEC,0,3,AJ Swann pass complete to Jayden McGowan for 5 yds to the Vandy 39 for a 1ST down,2022-09-24T23:56:54.000Z,2022,4,regular,neither,0.7,Successful,true,false,,AJ Swann,Jayden McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,1,4,4,Pass Incompletion,61,10,0,61,false,Vanderbilt,7:27,SEC,7,3,4014038924,401403892,Alabama,4.01403892101927e17,SEC,0,3,AJ Swann pass incomplete to Will Sheppard,2022-09-24T23:57:31.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,false,,AJ Swann,Will Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,2,4,5,Pass Reception,61,10,22,61,false,Vanderbilt,7:17,SEC,7,3,4014038924,401403892,Alabama,4.01403892101928e17,SEC,0,3,AJ Swann pass complete to Will Sheppard for 22 yds to the Alab 39 for a 1ST down,2022-09-24T23:58:21.000Z,2022,4,regular,neither,7.0,Successful,true,false,,AJ Swann,Will Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,1,4,6,Pass Reception,39,10,7,39,false,Vanderbilt,6:14,SEC,7,3,4014038924,401403892,Alabama,4.01403892101938e17,SEC,0,3,AJ Swann pass complete to Gamarion Carter for 7 yds to the Alab 32,2022-09-24T23:59:24.000Z,2022,4,regular,neither,5.0,Successful,false,false,,AJ Swann,Gamarion Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,2,4,7,Rush,32,3,1,32,false,Vanderbilt,6:00,SEC,7,3,4014038924,401403892,Alabama,4.0140389210194e17,SEC,0,3,Patrick Smith run for 1 yd to the Alab 31,2022-09-24T23:59:37.000Z,2022,4,regular,neither,2.0999999999999996,Unsuccessful,false,false,Patrick Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,3,4,8,Rush,31,2,4,31,false,Vanderbilt,5:16,SEC,7,3,4014038924,401403892,Alabama,4.01403892101948e17,SEC,0,3,Ray Davis run for 4 yds to the Alab 27 for a 1ST down,2022-09-25T00:00:29.000Z,2022,4,regular,neither,2,Successful,true,false,Ray Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,1,4,9,Pass Incompletion,27,10,0,27,false,Vanderbilt,4:44,SEC,7,3,4014038924,401403892,Alabama,4.01403892101956e17,SEC,0,3,AJ Swann pass incomplete to Will Sheppard,2022-09-25T00:00:57.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,false,,AJ Swann,Will Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,2,4,10,Pass Reception,27,10,4,27,false,Vanderbilt,4:17,SEC,7,3,4014038924,401403892,Alabama,4.01403892101958e17,SEC,0,3,AJ Swann pass complete to Jayden McGowan for 4 yds to the Alab 23,2022-09-25T00:01:55.000Z,2022,4,regular,neither,7.0,Unsuccessful,false,false,,AJ Swann,Jayden McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,3,4,11,Pass Incompletion,23,6,0,23,false,Vanderbilt,3:54,SEC,7,3,4014038924,401403892,Alabama,4.01403892101965e17,SEC,0,3,AJ Swann pass incomplete to Jayden McGowan,2022-09-25T00:02:20.000Z,2022,4,regular,neither,6,Unsuccessful,false,false,,AJ Swann,Jayden McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,4,4,12,Field Goal Good,23,6,41,23,true,Vanderbilt,3:49,SEC,7,3,4014038924,401403892,Alabama,4.01403892101965e17,SEC,3,3,Joseph Bulovas 41 yd FG GOOD,2022-09-25T00:03:06.000Z,2022,4,regular,offense,6,Field Goal,false,false,,,,,,,,,,,,,,,,Joseph Bulovas,,,,good,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,4,5,1,Kickoff,65,6,0,65,false,Vanderbilt,3:49,SEC,7,3,4014038925,401403892,Alabama,4.01403892101965e17,SEC,3,3,Joseph Bulovas kickoff for 65 yds for a touchback,2022-09-25T00:06:27.000Z,2022,4,regular,neither,6,Kickoff,false,true,,,,,,,,,,,,,,,,Joseph Bulovas,touchback,No data,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,5,2,Rush,25,10,-7,75,false,Vanderbilt,3:44,SEC,3,3,4014038925,401403892,Alabama,4.01403892101966e17,SEC,7,3,"Jase McClellan run for 3 yds to the Alab 28 ALABAMA Penalty, Offensive Holding (Javion Cohen) to the Alab 18",2022-09-25T00:07:30.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,Offensive Holding,enforced,Alabama,Javion Cohen,,,,,,,,
Vanderbilt,Alabama,1,1,5,3,Rush,18,17,6,82,false,Vanderbilt,3:07,SEC,3,3,4014038925,401403892,Alabama,4.01403892101969e17,SEC,7,3,Jase McClellan run for 6 yds to the Alab 24,2022-09-25T00:08:25.000Z,2022,4,regular,neither,8.5,Unsuccessful,false,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,2,5,4,Pass Reception,24,11,24,76,false,Vanderbilt,2:40,SEC,3,3,4014038925,401403892,Alabama,4.01403892101976e17,SEC,7,3,Bryce Young pass complete to Jermaine Burton for 24 yds to the Alab 48 for a 1ST down,2022-09-25T00:08:56.000Z,2022,4,regular,neither,7.699999999999999,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,5,5,Pass Reception,48,10,14,52,false,Vanderbilt,2:14,SEC,3,3,4014038925,401403892,Alabama,4.01403892101979e17,SEC,7,3,Bryce Young pass complete to Jermaine Burton for 14 yds to the Vandy 38 for a 1ST down,2022-09-25T00:10:57.000Z,2022,4,regular,neither,5.0,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,5,6,Pass Incompletion,62,10,0,38,false,Vanderbilt,1:58,SEC,3,3,4014038925,401403892,Alabama,4.01403892101984e17,SEC,7,3,Bryce Young pass incomplete to Jahmyr Gibbs,2022-09-25T00:11:30.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,true,,Bryce Young,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,2,5,7,Pass Incompletion,62,10,0,38,false,Vanderbilt,1:53,SEC,3,3,4014038925,401403892,Alabama,4.01403892101985e17,SEC,7,3,Bryce Young pass incomplete to Cameron Latu,2022-09-25T00:11:47.000Z,2022,4,regular,neither,7.0,Unsuccessful,false,true,,Bryce Young,Cameron Latu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,3,5,8,Pass Reception,62,10,15,38,false,Vanderbilt,1:45,SEC,3,3,4014038925,401403892,Alabama,4.01403892101985e17,SEC,7,3,Bryce Young pass complete to Ja'Corey Brooks for 15 yds to the Vandy 23 for a 1ST down,2022-09-25T00:12:35.000Z,2022,4,regular,neither,10,Successful,true,true,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,5,9,Pass Reception,77,10,15,23,false,Vanderbilt,1:17,SEC,3,3,4014038925,401403892,Alabama,4.01403892101988e17,SEC,7,3,Bryce Young pass complete to Jase McClellan for 15 yds to the Vandy 8 for a 1ST down,2022-09-25T00:13:21.000Z,2022,4,regular,neither,5.0,Successful,true,true,,Bryce Young,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,1,5,10,Pass Incompletion,92,8,0,8,false,Vanderbilt,0:40,SEC,3,3,4014038925,401403892,Alabama,4.01403892101996e17,SEC,7,3,Bryce Young pass incomplete to Traeshon Holden,2022-09-25T00:13:48.000Z,2022,4,regular,neither,4.0,Unsuccessful,false,true,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,2,5,11,Passing Touchdown,92,8,8,8,true,Vanderbilt,0:35,SEC,3,3,4014038925,401403892,Alabama,4.01403892101996e17,SEC,14,3,"Bryce Young pass complete to Traeshon Holden for 8 yds for a TD, (Will Reichard KICK)",2022-09-25T00:14:55.000Z,2022,4,regular,offense,5.6,Successful,true,true,,Bryce Young,Traeshon Holden,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,1,2,6,1,Kickoff,35,10,0,65,false,Vanderbilt,0:35,SEC,3,3,4014038926,401403892,Alabama,4.01403892101996e17,SEC,14,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-25T00:14:55.000Z,2022,4,regular,neither,7.0,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,1,6,2,Pass Reception,75,10,1,75,false,Vanderbilt,0:00,SEC,14,3,4014038926,401403892,Alabama,4.01403892102e17,SEC,3,3,AJ Swann pass complete to Jayden McGowan for 1 yd to the Vandy 26,2022-09-25T00:17:23.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,false,,AJ Swann,Jayden McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,1,0,6,3,End Period,75,10,0,75,false,Vanderbilt,0:00,SEC,14,3,4014038926,401403892,Alabama,4.01403892102e17,SEC,3,3,End of 1st Quarter,2022-09-25T00:17:23.000Z,2022,4,regular,neither,10,End of,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,2,6,4,Rush,74,9,7,74,false,Vanderbilt,14:53,SEC,14,3,4014038926,401403892,Alabama,4.01403892102855e17,SEC,3,3,Ray Davis run for 7 yds to the Vandy 33,2022-09-25T00:21:14.000Z,2022,4,regular,neither,6.3,Successful,false,false,Ray Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,3,6,5,Rush,67,2,1,67,false,Vanderbilt,14:12,SEC,14,3,4014038926,401403892,Alabama,4.01403892102859e17,SEC,3,3,Ray Davis run for 1 yd to the Vandy 34,2022-09-25T00:21:57.000Z,2022,4,regular,neither,2,Unsuccessful,false,false,Ray Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,4,6,6,Rush,66,1,0,66,false,Vanderbilt,13:29,SEC,14,3,4014038926,401403892,Alabama,4.01403892102867e17,SEC,3,3,AJ Swann run for no gain to the Vandy 34,2022-09-25T00:22:50.000Z,2022,4,regular,neither,1,Unsuccessful,false,false,AJ Swann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,1,7,1,Passing Touchdown,66,10,34,34,true,Vanderbilt,13:22,SEC,3,3,4014038927,401403892,Alabama,4.01403892102868e17,SEC,21,3,"Bryce Young pass complete to Ja'Corey Brooks for 34 yds for a TD, (Will Reichard KICK)",2022-09-25T00:24:09.000Z,2022,4,regular,offense,5.0,Successful,true,true,,Bryce Young,Ja'Corey Brooks,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,1,8,1,Kickoff,35,10,0,65,false,Vanderbilt,13:22,SEC,3,3,4014038928,401403892,Alabama,4.01403892102868e17,SEC,21,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-25T00:24:09.000Z,2022,4,regular,neither,5.0,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,1,8,2,Pass Incompletion,75,10,0,75,false,Vanderbilt,13:18,SEC,21,3,4014038928,401403892,Alabama,4.01403892102868e17,SEC,3,3,AJ Swann pass incomplete,2022-09-25T00:28:07.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,false,,AJ Swann,No Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,2,8,3,Rush,75,10,5,75,false,Vanderbilt,13:10,SEC,21,3,4014038928,401403892,Alabama,4.01403892102869e17,SEC,3,3,Ray Davis run for 5 yds to the Vandy 30,2022-09-25T00:28:45.000Z,2022,4,regular,neither,7.0,Unsuccessful,false,false,Ray Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,3,8,4,Timeout,70,5,0,70,false,Vanderbilt,12:29,SEC,21,3,4014038928,401403892,Alabama,4.01403892102877e17,SEC,3,2,"Timeout VANDERBILT, clock 12:29",2022-09-25T00:29:34.000Z,2022,4,regular,neither,5,Timeout,false,false,,,,,,,,,,,,,,,,,,,,,,,Vanderbilt,12:29,,,,,,,,,,,,
Alabama,Vanderbilt,2,3,8,5,Pass Incompletion,70,5,0,70,false,Vanderbilt,12:20,SEC,21,3,4014038928,401403892,Alabama,4.01403892102878e17,SEC,3,2,AJ Swann pass incomplete to Ray Davis,2022-09-25T00:30:42.000Z,2022,4,regular,neither,5,Unsuccessful,false,false,,AJ Swann,Ray Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,4,8,6,Punt,70,5,15,70,false,Vanderbilt,12:06,SEC,21,3,4014038928,401403892,Alabama,4.01403892102879e17,SEC,3,2,"Matt Hayball punt for 43 yds , Kool-Aid McKinstry returns for 15 yds to the Alab 42 Kool-Aid McKinstry fumbled, recovered by Alab Kool-Aid McKinstry",2022-09-25T00:31:34.000Z,2022,4,regular,neither,5,Punt,true,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Matt Hayball,returned,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,1,9,1,Pass Reception,42,10,24,58,false,Vanderbilt,11:55,SEC,3,2,4014038929,401403892,Alabama,4.01403892102884e17,SEC,21,3,Bryce Young pass complete to Traeshon Holden for 24 yds to the Vandy 34 for a 1ST down,2022-09-25T00:34:42.000Z,2022,4,regular,neither,5.0,Successful,true,false,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,1,9,2,Pass Reception,66,10,-2,34,false,Vanderbilt,11:30,SEC,3,2,4014038929,401403892,Alabama,4.01403892102887e17,SEC,21,3,Bryce Young pass complete to Kobe Prentice for a loss of 2 yards to the Vandy 36,2022-09-25T00:35:12.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,false,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,2,9,3,Pass Incompletion,64,12,0,36,false,Vanderbilt,11:11,SEC,3,2,4014038929,401403892,Alabama,4.01403892102889e17,SEC,21,3,Bryce Young pass incomplete to Jase McClellan,2022-09-25T00:36:39.000Z,2022,4,regular,neither,8.399999999999999,Unsuccessful,false,false,,Bryce Young,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,3,9,4,Pass Incompletion,64,12,0,36,false,Vanderbilt,11:05,SEC,3,2,4014038929,401403892,Alabama,4.01403892102889e17,SEC,21,3,Bryce Young pass incomplete to Kobe Prentice,2022-09-25T00:37:21.000Z,2022,4,regular,neither,12,Unsuccessful,false,false,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanderbilt,Alabama,2,4,9,5,Pass Incompletion,64,12,0,36,false,Vanderbilt,10:54,SEC,3,2,4014038929,401403892,Alabama,4.01403892102895e17,SEC,21,3,Bryce Young pass incomplete to Cameron Latu,2022-09-25T00:38:19.000Z,2022,4,regular,neither,12,Unsuccessful,false,false,,Bryce Young,Cameron Latu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,1,10,1,Rush,64,10,0,64,false,Vanderbilt,10:47,SEC,21,3,40140389210,401403892,Alabama,4.01403892102895e17,SEC,3,2,Patrick Smith run for no gain to the Vandy 36,2022-09-25T00:39:53.000Z,2022,4,regular,neither,5.0,Unsuccessful,false,false,Patrick Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,2,10,2,Penalty,64,10,5,64,false,Vanderbilt,9:58,SEC,21,3,40140389210,401403892,Alabama,4.01403892102904e17,SEC,3,2,"ALABAMA Penalty, Defensive Offside (Tim Smith) to the Vandy 41",2022-09-25T00:41:10.000Z,2022,4,regular,neither,7.0,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Offside,enforced,Alabama,Tim Smith,,,,,,,,
Alabama,Vanderbilt,2,2,10,3,Rush,59,5,-1,59,false,Vanderbilt,9:49,SEC,21,3,40140389210,401403892,Alabama,4.01403892102905e17,SEC,3,2,Patrick Smith run for a loss of 1 yard to the Vandy 40,2022-09-25T00:41:19.000Z,2022,4,regular,neither,3.5,Unsuccessful,false,false,Patrick Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Vanderbilt,2,3,10,4,Sack,60,6,-9,60,false,Vanderbilt,9:03,SEC,21,3,40140389210,401403892,Alabama,4.0140389210291e17,SEC,3,2,AJ Swann sacked by Will Anderson Jr. for a loss of 9 yards to the Vandy 31,2022-09-25T00:42:08.000Z,2022,4,regular,neither,6,Unsuccessful,false,false,,AJ Swann,,,Will Anderson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
