Defense,Offense,Quarter,Down,Drive_number,Play_number,Play_type,Yard_line,Distance,Yards_gained,Yards_to_goal,Scoring,Away,Clock,Defense_conference,Defense_score,Defense_timeouts,Drive_id,Game_id,Home,ID,Offense_conference,Offense_score,Offense_timeouts,Play_text,Wall_clock,Year,Week,Season,Who_scored,Yards_to_success,Success,TD_first,Score_drive,Runner,Passer,Receiver,Interceptor,Tackler,Forcer,Fumbler,Recoverer,PAT_kicker,PAT_type,Two_point,Two_point_type,Two_point_runner,Two_point_passer,Two_point_receiver,Kicker,Kick_type,Returner,Blocker,FG_type,Punter,Punt_type,Timeout_team,Timeout_time,Penalty1_type,Penalty1_status,Penalty1_team,Penalty1_transgressor,Penalty2_type,Penalty2_status,Penalty2_team,Penalty2_transgressor,Penalty3_type,Penalty3_status,Penalty3_team,Penalty3_transgressor
Utah State,Alabama,1,2,2,5,Pass Reception,63,13,5,37,false,Utah State,10:45,Mountain West,0,3,4014038542,401403854,Alabama,401403854101895401,SEC,0,3,Bryce Young pass complete to Jahmyr Gibbs for 5 yds to the UthSt 32,2022-09-03T23:46:33.000Z,2022,1,regular,neither,9.1,Unsuccessful,false,false,,Bryce Young,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,3,2,6,Penalty,68,8,5,32,false,Utah State,10:10,Mountain West,0,3,4014038542,401403854,Alabama,401403854101898901,SEC,0,3,"UTAH ST Penalty, Defensive Offside (5 Yards) to the UthSt 27",2022-09-03T23:47:16.000Z,2022,1,regular,neither,8,Penalty,false,false,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Offside,enforced,Utah State,No data,,,,,,,,
Utah State,Alabama,1,3,2,7,Pass Incompletion,73,3,0,27,false,Utah State,10:03,Mountain West,0,3,4014038542,401403854,Alabama,401403854101899601,SEC,0,3,Bryce Young pass incomplete to Jermaine Burton,2022-09-03T23:48:01.000Z,2022,1,regular,neither,3,Unsuccessful,false,false,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,4,2,8,Field Goal Good,73,3,45,27,true,Utah State,9:56,Mountain West,0,3,4014038542,401403854,Alabama,401403854101904301,SEC,3,3,Will Reichard 45 yd FG GOOD,2022-09-03T23:48:38.000Z,2022,1,regular,offense,3,Field Goal,false,false,,,,,,,,,,,,,,,,Will Reichard,,,,good,,,,,,,,,,,,,,,,
Utah State,Alabama,1,4,3,1,Kickoff,35,3,0,65,false,Utah State,9:56,Mountain West,0,3,4014038543,401403854,Alabama,401403854101904302,SEC,3,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-03T23:48:38.000Z,2022,1,regular,neither,3,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,1,3,2,Rush,75,10,1,75,false,Utah State,9:47,SEC,3,3,4014038543,401403854,Alabama,401403854101905201,Mountain West,0,3,Calvin Tyler Jr. run for 1 yd to the UthSt 26,2022-09-03T23:52:12.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,false,Calvin Tyler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,2,3,3,Pass Incompletion,74,9,0,74,false,Utah State,9:16,SEC,3,3,4014038543,401403854,Alabama,401403854101908301,Mountain West,0,3,Logan Bonner pass incomplete to Kyle Van Leeuwen,2022-09-03T23:52:48.000Z,2022,1,regular,neither,6.3,Unsuccessful,false,false,,Logan Bonner,Kyle Van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,3,3,4,Pass Incompletion,74,9,0,74,false,Utah State,9:09,SEC,3,3,4014038543,401403854,Alabama,401403854101909001,Mountain West,0,3,Logan Bonner pass incomplete to Brian Cobbs,2022-09-03T23:53:33.000Z,2022,1,regular,neither,9,Unsuccessful,false,false,,Logan Bonner,Brian Cobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,4,3,5,Punt,74,9,9,74,false,Utah State,8:57,SEC,3,3,4014038543,401403854,Alabama,401403854101914201,Mountain West,0,3,"Stephen Kotsanlee punt for 43 yds , Kool-Aid McKinstry returns for 9 yds to the Alab 40",2022-09-03T23:54:36.000Z,2022,1,regular,neither,9,Punt,true,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Stephen Kotsanlee,returned,,,,,,,,,,,,,,
Utah State,Alabama,1,1,4,1,Rush,40,10,0,60,false,Utah State,8:50,Mountain West,0,3,4014038544,401403854,Alabama,401403854101914901,SEC,3,3,Jahmyr Gibbs run for no gain to the Alab 40,2022-09-03T23:55:02.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,2,4,2,Pass Reception,40,10,12,60,false,Utah State,8:10,Mountain West,0,3,4014038544,401403854,Alabama,401403854101918901,SEC,3,3,Bryce Young pass complete to Jermaine Burton for 12 yds to the UthSt 48 for a 1ST down,2022-09-03T23:55:49.000Z,2022,1,regular,neither,7.0,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,4,3,Pass Reception,52,10,17,48,false,Utah State,7:45,Mountain West,0,3,4014038544,401403854,Alabama,401403854101925401,SEC,3,3,Bryce Young pass complete to Kobe Prentice for 17 yds to the UthSt 31 for a 1ST down,2022-09-03T23:56:12.000Z,2022,1,regular,neither,5.0,Successful,true,true,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,4,4,Pass Reception,69,10,25,31,false,Utah State,7:15,Mountain West,0,3,4014038544,401403854,Alabama,401403854101928401,SEC,3,3,Bryce Young pass complete to Kobe Prentice for 25 yds to the UthSt 6 for a 1ST down,2022-09-03T23:56:52.000Z,2022,1,regular,neither,5.0,Successful,true,true,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,4,5,Pass Incompletion,94,6,0,6,false,Utah State,6:38,Mountain West,0,3,4014038544,401403854,Alabama,401403854101936101,SEC,3,3,Bryce Young pass incomplete to Jermaine Burton,2022-09-03T23:57:24.000Z,2022,1,regular,neither,3.0,Unsuccessful,false,true,,Bryce Young,Jermaine Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,2,4,6,Rush,94,6,1,6,false,Utah State,6:25,Mountain West,0,3,4014038544,401403854,Alabama,401403854101937401,SEC,3,3,Jase McClellan run for 1 yd to the UthSt 5,2022-09-03T23:58:05.000Z,2022,1,regular,neither,4.199999999999999,Unsuccessful,false,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,3,4,7,Passing Touchdown,95,5,5,5,true,Utah State,5:55,Mountain West,0,3,4014038544,401403854,Alabama,401403854101944401,SEC,10,3,"Bryce Young pass complete to Jermaine Burton for 5 yds for a TD, (Will Reichard KICK)",2022-09-03T23:59:08.000Z,2022,1,regular,offense,5,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,3,5,1,Kickoff,35,9,0,65,false,Utah State,5:55,Mountain West,0,3,4014038545,401403854,Alabama,401403854101944403,SEC,10,3,Will Reichard kickoff for 40 yds fair catch by Terrell Vaughn at the UthSt 0,2022-09-03T23:59:08.000Z,2022,1,regular,neither,9,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,fair-catch,Terrell Vaughn,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,1,5,2,Pass Incompletion,75,10,0,75,false,Utah State,5:49,SEC,10,3,4014038545,401403854,Alabama,401403854101945001,Mountain West,0,3,Logan Bonner pass incomplete to NyNy Davis,2022-09-04T00:03:30.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,false,,Logan Bonner,NyNy Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,2,5,3,Rush,75,10,3,75,false,Utah State,5:35,SEC,10,3,4014038545,401403854,Alabama,401403854101946401,Mountain West,0,3,Calvin Tyler Jr. run for 3 yds to the UthSt 28,2022-09-04T00:03:52.000Z,2022,1,regular,neither,7.0,Unsuccessful,false,false,Calvin Tyler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,3,5,4,Pass Reception,72,7,6,72,false,Utah State,5:03,SEC,10,3,4014038545,401403854,Alabama,401403854101949601,Mountain West,0,3,Logan Bonner pass complete to Justin McGriff for 6 yds to the UthSt 34,2022-09-04T00:04:23.000Z,2022,1,regular,neither,7,Unsuccessful,false,false,,Logan Bonner,Justin McGriff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,4,5,5,Pass Incompletion,66,1,0,66,false,Utah State,4:37,SEC,10,3,4014038545,401403854,Alabama,401403854101956201,Mountain West,0,3,Logan Bonner pass incomplete to Justin McGriff,2022-09-04T00:05:01.000Z,2022,1,regular,neither,1,Unsuccessful,false,false,,Logan Bonner,Justin McGriff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,6,1,Penalty,66,10,15,34,false,Utah State,4:30,Mountain West,0,3,4014038546,401403854,Alabama,401403854101956901,SEC,10,3,"Young, Bryce pass incomplete to Burton, Jermaine, PENALTY UTAHST pass interference 15 yards to the UTAHST19, NO PLAY, 1ST DOWN ALABAMA.",2022-09-04T00:06:50.000Z,2022,1,regular,neither,5.0,Penalty,true,true,,,,,,,,,,,,,,,,,,,,,,,,,Pass Interference,enforced,Utah State,No data,,,,,,,,
Utah State,Alabama,1,1,6,2,Rush,81,10,10,19,false,Utah State,4:15,Mountain West,0,3,4014038546,401403854,Alabama,401403854101958401,SEC,10,3,Jahmyr Gibbs run for 10 yds to the UthSt 9 for a 1ST down,2022-09-04T00:07:15.000Z,2022,1,regular,neither,5.0,Successful,true,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,6,3,Rush,91,9,0,9,false,Utah State,3:47,Mountain West,0,3,4014038546,401403854,Alabama,401403854101965201,SEC,10,3,Jahmyr Gibbs run for no gain to the UthSt 9,2022-09-04T00:07:42.000Z,2022,1,regular,neither,4.5,Unsuccessful,false,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,2,6,4,Passing Touchdown,91,9,9,9,true,Utah State,3:06,Mountain West,0,3,4014038546,401403854,Alabama,401403854101969301,SEC,17,3,"Bryce Young pass complete to Traeshon Holden for 9 yds for a TD, (Will Reichard KICK)",2022-09-04T00:08:57.000Z,2022,1,regular,offense,6.3,Successful,true,true,,Bryce Young,Traeshon Holden,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,2,7,1,Kickoff,35,10,0,65,false,Utah State,3:06,Mountain West,0,3,4014038547,401403854,Alabama,401403854101969303,SEC,17,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-04T00:12:21.000Z,2022,1,regular,neither,7.0,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,1,7,2,Rush,75,10,-4,75,false,Utah State,2:42,SEC,17,3,4014038547,401403854,Alabama,401403854101975701,Mountain West,0,3,Pailate Makakona run for a loss of 4 yards to the UthSt 21,2022-09-04T00:13:29.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,false,Pailate Makakona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,2,7,3,Pass Reception,79,14,10,79,false,Utah State,2:17,SEC,17,3,4014038547,401403854,Alabama,401403854101978201,Mountain West,0,3,Logan Bonner pass complete to Brian Cobbs for 10 yds to the UthSt 31,2022-09-04T00:13:51.000Z,2022,1,regular,neither,9.799999999999999,Successful,false,false,,Logan Bonner,Brian Cobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,3,7,4,Pass Incompletion,69,4,0,69,false,Utah State,1:55,SEC,17,3,4014038547,401403854,Alabama,401403854101984401,Mountain West,0,3,Logan Bonner pass incomplete to Brian Cobbs,2022-09-04T00:14:16.000Z,2022,1,regular,neither,4,Unsuccessful,false,false,,Logan Bonner,Brian Cobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,1,4,7,5,Punt,69,4,0,69,false,Utah State,1:46,SEC,17,3,4014038547,401403854,Alabama,401403854101985301,Mountain West,0,3,"Stephen Kotsanlee punt for 51 yds, punt out-of-bounds at the Alab 18",2022-09-04T00:15:01.000Z,2022,1,regular,neither,4,Punt,false,false,,,,,,,,,,,,,,,,,,,,,Stephen Kotsanlee,out-of-bounds,,,,,,,,,,,,,,
Utah State,Alabama,1,1,8,1,Pass Reception,18,10,16,82,false,Utah State,1:30,Mountain West,0,3,4014038548,401403854,Alabama,401403854101986901,SEC,17,3,Bryce Young pass complete to Traeshon Holden for 16 yds to the Alab 34 for a 1ST down,2022-09-04T00:16:00.000Z,2022,1,regular,neither,5.0,Successful,true,true,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,8,2,Pass Reception,34,10,16,66,false,Utah State,1:05,Mountain West,0,3,4014038548,401403854,Alabama,401403854101989401,SEC,17,3,Bryce Young pass complete to Kobe Prentice for 16 yds to the 50 yard line for a 1ST down,2022-09-04T00:16:30.000Z,2022,1,regular,neither,5.0,Successful,true,true,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,1,8,3,Rush,50,10,9,50,false,Utah State,0:47,Mountain West,0,3,4014038548,401403854,Alabama,401403854101995201,SEC,17,3,Jahmyr Gibbs run for 9 yds to the UthSt 41,2022-09-04T00:16:45.000Z,2022,1,regular,neither,5.0,Successful,false,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,2,8,4,Pass Incompletion,59,1,0,41,false,Utah State,0:26,Mountain West,0,3,4014038548,401403854,Alabama,401403854101997301,SEC,17,3,Bryce Young pass incomplete to Robbie Ouzts,2022-09-04T00:17:10.000Z,2022,1,regular,neither,0.7,Unsuccessful,false,true,,Bryce Young,Robbie Ouzts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,3,8,5,Rush,59,1,6,41,false,Utah State,0:10,Mountain West,0,3,4014038548,401403854,Alabama,401403854101998901,SEC,17,3,Jahmyr Gibbs run for 6 yds to the UthSt 35 for a 1ST down,2022-09-04T00:19:19.000Z,2022,1,regular,neither,1,Successful,true,true,Jahmyr Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,1,0,8,6,End Period,59,1,0,41,false,Utah State,0:00,Mountain West,0,3,4014038548,401403854,Alabama,401403854101998902,SEC,17,3,End of 1st Quarter,2022-09-04T00:19:44.000Z,2022,1,regular,neither,1,End of,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,1,8,7,Rush,65,10,10,35,false,Utah State,14:50,Mountain West,0,3,4014038548,401403854,Alabama,401403854102854901,SEC,17,3,Jase McClellan run for 10 yds to the UthSt 25 for a 1ST down,2022-09-04T00:23:31.000Z,2022,1,regular,neither,5.0,Successful,true,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,1,8,8,Rush,75,10,-2,25,false,Utah State,14:20,Mountain West,0,3,4014038548,401403854,Alabama,401403854102857901,SEC,17,3,Jase McClellan run for a loss of 2 yards to the UthSt 27,2022-09-04T00:24:06.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,true,Jase McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,2,8,9,Pass Incompletion,73,12,0,27,false,Utah State,13:39,Mountain West,0,3,4014038548,401403854,Alabama,401403854102866001,SEC,17,3,Bryce Young pass incomplete to Traeshon Holden,2022-09-04T00:24:46.000Z,2022,1,regular,neither,8.399999999999999,Unsuccessful,false,true,,Bryce Young,Traeshon Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,3,8,10,Rush,73,12,18,27,false,Utah State,13:13,Mountain West,0,3,4014038548,401403854,Alabama,401403854102868601,SEC,17,3,Bryce Young run for 18 yds to the UthSt 9 for a 1ST down,2022-09-04T00:25:52.000Z,2022,1,regular,neither,12,Successful,true,true,Bryce Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,1,8,11,Pass Reception,91,9,7,9,false,Utah State,12:47,Mountain West,0,3,4014038548,401403854,Alabama,401403854102875201,SEC,17,3,Bryce Young pass complete to Roydell Williams for 7 yds to the UthSt 2,2022-09-04T00:26:17.000Z,2022,1,regular,neither,4.5,Successful,false,true,,Bryce Young,Roydell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,2,8,12,Passing Touchdown,98,2,2,2,true,Utah State,12:19,Mountain West,0,3,4014038548,401403854,Alabama,401403854102878001,SEC,24,3,"Bryce Young pass complete to Jermaine Burton for 2 yds for a TD, (Will Reichard KICK)",2022-09-04T00:27:22.000Z,2022,1,regular,offense,1.4,Successful,true,true,,Bryce Young,Jermaine Burton,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,2,9,1,Kickoff,35,3,0,65,false,Utah State,12:19,Mountain West,0,3,4014038549,401403854,Alabama,401403854102878003,SEC,24,3,Will Reichard kickoff for 65 yds for a touchback,2022-09-04T00:30:27.000Z,2022,1,regular,neither,2.0999999999999996,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,touchback,No data,,,,,,,,,,,,,,,,,,
Alabama,Utah State,2,1,9,2,Rush,75,10,0,75,false,Utah State,12:02,SEC,24,3,4014038549,401403854,Alabama,401403854102879701,Mountain West,0,3,Calvin Tyler Jr. run for no gain to the UthSt 25,2022-09-04T00:31:33.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,false,Calvin Tyler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,2,2,9,3,Pass Incompletion,75,10,0,75,false,Utah State,11:53,SEC,24,3,4014038549,401403854,Alabama,401403854102884601,Mountain West,0,3,Logan Bonner pass incomplete to Brian Cobbs,2022-09-04T00:31:46.000Z,2022,1,regular,neither,7.0,Unsuccessful,false,false,,Logan Bonner,Brian Cobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,2,3,9,4,Rush,75,10,0,75,false,Utah State,11:41,SEC,24,3,4014038549,401403854,Alabama,401403854102885801,Mountain West,0,3,Calvin Tyler Jr. run for no gain to the UthSt 25,2022-09-04T00:32:38.000Z,2022,1,regular,neither,10,Unsuccessful,false,false,Calvin Tyler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,Utah State,2,4,9,5,Punt,75,10,0,75,false,Utah State,11:09,SEC,24,3,4014038549,401403854,Alabama,401403854102889001,Mountain West,0,3,"Stephen Kotsanlee punt for 52 yds, fair catch by Kool-Aid McKinstry at the Alab 23",2022-09-04T00:33:26.000Z,2022,1,regular,neither,10,Punt,false,false,,,,,,,,,,,,,,,,,,Kool-Aid McKinstry,,,Stephen Kotsanlee,fair catch,,,,,,,,,,,,,,
Utah State,Alabama,2,1,10,1,Rush,23,10,63,77,false,Utah State,10:42,Mountain West,0,3,40140385410,401403854,Alabama,401403854102895701,SEC,24,3,Bryce Young run for 63 yds to the UthSt 14 for a 1ST down,2022-09-04T00:35:01.000Z,2022,1,regular,neither,5.0,Successful,true,true,Bryce Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,1,10,2,Pass Incompletion,86,10,0,14,false,Utah State,10:23,Mountain West,0,3,40140385410,401403854,Alabama,401403854102897601,SEC,24,3,Bryce Young pass incomplete to Ja'Corey Brooks,2022-09-04T00:35:56.000Z,2022,1,regular,neither,5.0,Unsuccessful,false,true,,Bryce Young,Ja'Corey Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,2,10,3,Pass Incompletion,86,10,0,14,false,Utah State,10:20,Mountain West,0,3,40140385410,401403854,Alabama,401403854102897901,SEC,24,3,Bryce Young pass incomplete to Kobe Prentice,2022-09-04T00:36:40.000Z,2022,1,regular,neither,7.0,Unsuccessful,false,true,,Bryce Young,Kobe Prentice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,3,10,4,Timeout,86,10,0,14,false,Utah State,10:20,Mountain West,0,3,40140385410,401403854,Alabama,401403854102897902,SEC,24,2,"Timeout ALABAMA, clock 10:20",2022-09-04T00:36:40.000Z,2022,1,regular,neither,10,Timeout,false,true,,,,,,,,,,,,,,,,,,,,,,,Alabama,10:20,,,,,,,,,,,,
Utah State,Alabama,2,3,10,5,Passing Touchdown,86,10,14,14,true,Utah State,10:14,Mountain West,0,3,40140385410,401403854,Alabama,401403854102898501,SEC,31,2,"Bryce Young pass complete to Traeshon Holden for 14 yds for a TD, (Will Reichard KICK)",2022-09-04T00:41:40.000Z,2022,1,regular,offense,10,Successful,true,true,,Bryce Young,Traeshon Holden,,,,,,Will Reichard,made,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah State,Alabama,2,3,11,1,Kickoff,35,10,0,65,false,Utah State,10:14,Mountain West,0,3,40140385411,401403854,Alabama,401403854102898503,SEC,31,2,Will Reichard kickoff for 40 yds fair catch by Terrell Vaughn at the UthSt 0,2022-09-04T00:41:40.000Z,2022,1,regular,neither,10,Kickoff,false,false,,,,,,,,,,,,,,,,Will Reichard,fair-catch,Terrell Vaughn,,,,,,,,,,,,,,,,,,
